,location_id,rank,true product,true product's sold_count,predicted new product
17571,"""910045bf-891b-4926-8bbc-14845a9df1e9""",60,Wellman Original Tablets x30,3,Manix Capsules x20
17572,"""910045bf-891b-4926-8bbc-14845a9df1e9""",61,Pectol x50,3,Strepsils (Orange + Vitamin C) x24
17573,"""910045bf-891b-4926-8bbc-14845a9df1e9""",62,Reichlox 500mg Capsules x100,3,Strepsils (Original) x24
17574,"""910045bf-891b-4926-8bbc-14845a9df1e9""",63,Rophegan Promethazine 100ml Syrup,3,Tetracycline 250mg Capsules 10x10
17575,"""910045bf-891b-4926-8bbc-14845a9df1e9""",64,Tuxil D Adult 100ml Cough Syrup,3,Methylated Spirit (Moko) x200ml
17576,"""910045bf-891b-4926-8bbc-14845a9df1e9""",65,Nifedin Dexcel 20mg Tablets x30,3,Lofnac Plus Tablets x10
17577,"""910045bf-891b-4926-8bbc-14845a9df1e9""",66,Olfen cap 100mg,2,Ocefix 200mg Tablets x10
17578,"""910045bf-891b-4926-8bbc-14845a9df1e9""",67,Supramult Capsules x30,2,Fleming 457mg/5ml Suspension
17579,"""910045bf-891b-4926-8bbc-14845a9df1e9""",68,Daflon 500mg Tablets x15,2,Arenax Plus Forte 80/480mg Tablets x6
17580,"""910045bf-891b-4926-8bbc-14845a9df1e9""",69,Day by Day Vitamin C Glucose x20,2,Alabukun (Powder)  - 1x10 Pack
17581,"""910045bf-891b-4926-8bbc-14845a9df1e9""",70,Voltfast powder 50mg 1 X 30 Pack,2,Perilon 5mg Tablets x100
17582,"""910045bf-891b-4926-8bbc-14845a9df1e9""",71,Lyrica 75mg Tablets x28,2,Clartem (DS) 80/480mg Tablets x6
17583,"""910045bf-891b-4926-8bbc-14845a9df1e9""",72,Olfen 50mg Tablets x10,2,Astyfer Capsules x30
17584,"""910045bf-891b-4926-8bbc-14845a9df1e9""",73,Floranorm,2,M&B Paracetamol Syrup 1 X 60ml Bottle
17585,"""910045bf-891b-4926-8bbc-14845a9df1e9""",74,Flotac 75mg Capsules x 20,2,Gestid 100ml Suspension
17586,"""910045bf-891b-4926-8bbc-14845a9df1e9""",75,Syringe 5ml,2,Secwid 500mg Tablets x3
17587,"""910045bf-891b-4926-8bbc-14845a9df1e9""",76,Seretide Diskus 50/250mcg,1,Susp. Zithromax 250mg/5ml
17588,"""910045bf-891b-4926-8bbc-14845a9df1e9""",77,Susp. Augmentin 457mg,1,Mycoten Pessary
17589,"""910045bf-891b-4926-8bbc-14845a9df1e9""",78,Sirdalud 2mg Tablets x30,1,Fleming 228.5mg/5ml Suspension
17590,"""910045bf-891b-4926-8bbc-14845a9df1e9""",79,Dolo-Meta B x100,1,Ocefix 400mg
17591,"""910045bf-891b-4926-8bbc-14845a9df1e9""",80,Tab Mixagrip,1,Gestid Tablets x20
17592,"""910045bf-891b-4926-8bbc-14845a9df1e9""",81,Wellwoman 50+ Tablets x30,1,Tab Paracetamol (M&B) 500mg x96
17593,"""910045bf-891b-4926-8bbc-14845a9df1e9""",82,Emzor Folic Acid x1000 Tablets,1,Silverbird Eucalyptus Oil
17594,"""912b7000-6969-4c11-a2fe-3f4d2cb3d836""",1,Codolin 100ml Cough Syrup,71,Contact Cold Capsule
17595,"""912b7000-6969-4c11-a2fe-3f4d2cb3d836""",2,Piscof Syrup,67,Tuxil-N Syrup Child 100ml
17596,"""912b7000-6969-4c11-a2fe-3f4d2cb3d836""",3,Tab Sudrex 500mg/30mg,32,Bonababe Syrup
17597,"""912b7000-6969-4c11-a2fe-3f4d2cb3d836""",4,Exiplon Adult Cough Syrup 100ml ,24,Panda Paracetamol 15ml Drops
17598,"""912b7000-6969-4c11-a2fe-3f4d2cb3d836""",5,Bonakoff 100ml Expectorant,20,Cod Liver Oil 1000mg Soft Gel Capsule 30
17599,"""912b7000-6969-4c11-a2fe-3f4d2cb3d836""",6,Coflax Adult Syrup,12,Nocof 15ml Drops
17600,"""912b7000-6969-4c11-a2fe-3f4d2cb3d836""",7,Asad Suspension 100ml 1x1 Bottle,10,Bond Paracetamol 500mg Tablets x96
17601,"""912b7000-6969-4c11-a2fe-3f4d2cb3d836""",8,Pinnazole Omeprazole 20mg Capsules x14,6,Lofnac Tablets x10
17602,"""912b7000-6969-4c11-a2fe-3f4d2cb3d836""",9,Krishat Cimetidine 400mg Tablets x20,5,Brustan-N 60ml Syrup
17603,"""912b7000-6969-4c11-a2fe-3f4d2cb3d836""",10,Bond Paracetamol 500mg Tablets x1000,5,Fidson Paracetamol 60ml Syrup
17604,"""912b7000-6969-4c11-a2fe-3f4d2cb3d836""",11,Emzolyn Cough Syrup Adult,5,Gentamicin 80mg/2ml Injection x10
17605,"""912b7000-6969-4c11-a2fe-3f4d2cb3d836""",12,Emzolyn Cough Syrup Child,5,Ibucap Cold & Flu Tablets x4
17606,"""912b7000-6969-4c11-a2fe-3f4d2cb3d836""",13,Chloroquine Injection 300mg/5ml,3,Krishat Diclofenac Injection
17607,"""912b7000-6969-4c11-a2fe-3f4d2cb3d836""",14,Asad 200ml Suspension,3,Curefenac 100mg
17608,"""912b7000-6969-4c11-a2fe-3f4d2cb3d836""",15,Danacid Tablets x96,3,Fidson Vitamin C 100ml Syrup
17609,"""912b7000-6969-4c11-a2fe-3f4d2cb3d836""",16,Emzor Paracetamol 500mg Tablets x96,3,Tuxil D Children Cough Syrup
17610,"""912b7000-6969-4c11-a2fe-3f4d2cb3d836""",17,Alabukun (Powder)  - 1x10 Pack,3,Maxiquine Tablets x 10
17611,"""912b7000-6969-4c11-a2fe-3f4d2cb3d836""",18,Ciprofloxacin (Tablet) 500mg 1 X 10 blister,3,Tuxil D Adult 100ml Cough Syrup
17612,"""912b7000-6969-4c11-a2fe-3f4d2cb3d836""",19,Super Apeti 2 x 10 Tablets,3,Tuxil N Adult Cough Syrup
17613,"""912b7000-6969-4c11-a2fe-3f4d2cb3d836""",20,Erythromycin Suspension (Unbranded),2,Nelbcam Piroxicam
17614,"""912b7000-6969-4c11-a2fe-3f4d2cb3d836""",21,Really Xtra Tablets x10,2,Syrup Paracetamol 125mg/5ml (Emzor)
17615,"""912b7000-6969-4c11-a2fe-3f4d2cb3d836""",22,Ampiclox (Unbranded) 500mg Capsules x100,1,Panadol Extra
17616,"""920768c4-c3a1-4707-8e60-09b4e54c8e16""",1,Lonart DS 80/480mg Tablets x6,40,Coartem 80/480mg Tablets x6
17617,"""920768c4-c3a1-4707-8e60-09b4e54c8e16""",2,Em Vit C 100mg (White) Tablets x100,40,Amatem 80/480 Softgel x6
17618,"""920768c4-c3a1-4707-8e60-09b4e54c8e16""",3,Brustan-N 100mg/5ml Suspension x100ml,24,Funbact A 30g Cream
17619,"""920768c4-c3a1-4707-8e60-09b4e54c8e16""",4,Artequick 62.5/375mg Tablets x4,20,Syrup Paracetamol 125mg/5ml (Emzor)
17620,"""920768c4-c3a1-4707-8e60-09b4e54c8e16""",5,Cream Skineal x15g,20,Bonababe Syrup
17621,"""920768c4-c3a1-4707-8e60-09b4e54c8e16""",6,Abidec Multivitamin Drops,20,Gestid 200ml Suspension
17622,"""920768c4-c3a1-4707-8e60-09b4e54c8e16""",7,Camosunate Adult 300/100mg Tablets x12,20,ABF-3 Cream 20g
17623,"""920768c4-c3a1-4707-8e60-09b4e54c8e16""",8,NCP Antiseptic Liquid 100ml,20,Zentel 200mg Tablets x2
17624,"""920768c4-c3a1-4707-8e60-09b4e54c8e16""",9,Panda Paracetamol 15ml Drops,20,Emzolyn Cough Syrup Child
17625,"""920768c4-c3a1-4707-8e60-09b4e54c8e16""",10,Aboniki Balm,20,Gascol Suspension x150ml
17626,"""920768c4-c3a1-4707-8e60-09b4e54c8e16""",11,Panda Paracetamol 125mg/5ml Syrup x60ml,20,Panadol (Regular) 500mg 10x10
17627,"""920768c4-c3a1-4707-8e60-09b4e54c8e16""",12,Dermazin 1% Cream 25g,20,Neofylin Cough Syrup
17628,"""92d7669d-4355-4702-9c20-9e03c5cef445""",1,Zolat 100mg/5ml Suspension x20ml,37,Glanil 5mg Tablets x100
17629,"""92d7669d-4355-4702-9c20-9e03c5cef445""",2,Amatem 80/480 Softgel x6,37,Gestid 200ml Suspension
17630,"""92d7669d-4355-4702-9c20-9e03c5cef445""",3,Ciprotab 500mg Tablets x10,35,Brustan-N 100mg/5ml Suspension x100ml
17631,"""92d7669d-4355-4702-9c20-9e03c5cef445""",4,Zolat 200mg Tablets x2,30,Visita Plus 30g Cream
17632,"""92d7669d-4355-4702-9c20-9e03c5cef445""",5,Clartem (DS) 80/480mg Tablets x6,24,Cream Skineal x15g
17633,"""92d7669d-4355-4702-9c20-9e03c5cef445""",6,Tribotan Child,23,Manix Capsules x20
17634,"""92d7669d-4355-4702-9c20-9e03c5cef445""",7,Aboniki Balm,23,Zentel 200mg Tablets x2
17635,"""92d7669d-4355-4702-9c20-9e03c5cef445""",8,Funbact A 30g Cream,22,De-Deon's Syrup 280ml
17636,"""92d7669d-4355-4702-9c20-9e03c5cef445""",9,Lonart DS 80/480mg Tablets x6,20,Syrup Paracetamol 125mg/5ml (Emzor)
17637,"""92d7669d-4355-4702-9c20-9e03c5cef445""",10,Cipronol-TN Tablets x10,18,Rulox 200ml Suspension
17638,"""92d7669d-4355-4702-9c20-9e03c5cef445""",11,Coartem 80/480mg Tablets x6,15,P-alaxin TS 120/960mg Tablets x3
17639,"""92d7669d-4355-4702-9c20-9e03c5cef445""",12,Camosunate Adult 300/100mg Tablets x12,15,NGC Cough Syrup (Adult) x100ml
17640,"""92d7669d-4355-4702-9c20-9e03c5cef445""",13,Artequick 62.5/375mg Tablets x4,14,Neoskin Triple Action Cream 30g
17641,"""92d7669d-4355-4702-9c20-9e03c5cef445""",14,Ciprotab 500mg Tablets x14,14,Coflin Cough Linctus x100ml
17642,"""92d7669d-4355-4702-9c20-9e03c5cef445""",15,Postinor 2,12,Ocefix 100mg/5ml Suspension x100ml
17643,"""92d7669d-4355-4702-9c20-9e03c5cef445""",16,Tab Brustan-N,11,Em-Vit-C 100ml Syrup
17644,"""92d7669d-4355-4702-9c20-9e03c5cef445""",17,Fleming 1000mg x14,11,Panadol Extra
17645,"""92d7669d-4355-4702-9c20-9e03c5cef445""",18,Arenax Plus Forte 80/480mg Tablets x6,11,Normal saline 1 X 500ml Pack
17646,"""92d7669d-4355-4702-9c20-9e03c5cef445""",19,Fleming 625mg x14,9,Lonart 20/120mg 60ml Suspension
17647,"""92d7669d-4355-4702-9c20-9e03c5cef445""",20,Lokmal QS Combi,9,Mycoten 20g Cream
17648,"""92d7669d-4355-4702-9c20-9e03c5cef445""",21,Ketoral 30g Cream,9,Robb Balm (Bottle)
17649,"""92d7669d-4355-4702-9c20-9e03c5cef445""",22,Cenox Tablets x14,9,EmVite Multivitamin Syrup x100ml
17650,"""92d7669d-4355-4702-9c20-9e03c5cef445""",23,Swidar 500/25mg x3,8,Vasoprin 75mg Tablets x100
17651,"""92d7669d-4355-4702-9c20-9e03c5cef445""",24,Amoksiklav 1g,8,Loratyn 10mg Tablets x100
17652,"""92d7669d-4355-4702-9c20-9e03c5cef445""",25,Hydrocortisone 15g Cream,8,Biocoten Cream
17653,"""92d7669d-4355-4702-9c20-9e03c5cef445""",26,Benylin Dry Cough 100ml Syrup,8,Neurogesic Ointment 35g
17654,"""92d7669d-4355-4702-9c20-9e03c5cef445""",27,Abidec Multivitamin Drops,7,Emzoron Blood Tonic 200ml
17655,"""92d7669d-4355-4702-9c20-9e03c5cef445""",28,Lonart 20/120mg Tablets x24,7,Emzolyn Cough Syrup Child
17656,"""92d7669d-4355-4702-9c20-9e03c5cef445""",29,Babyrex Baby Mixture x60ml,7,Klovinal Pessary 500/100mg 1 X 6 Pessary
17657,"""92d7669d-4355-4702-9c20-9e03c5cef445""",30,ABF-3 Cream 20g,7,Emzor Paracetamol 500mg Tablets x96
17658,"""92d7669d-4355-4702-9c20-9e03c5cef445""",31,Emal Injection 150mg/2ml x3,7,Jawamox 125mg/5ml Suspension x100ml
17659,"""92d7669d-4355-4702-9c20-9e03c5cef445""",32,Omeshal 20mg Capsule x10,7,Mycoten Pessary
17660,"""92d7669d-4355-4702-9c20-9e03c5cef445""",33,P-Alaxin 40/320mg Tablets x9,7,Panadol (Regular) 500mg 10x10
17661,"""92d7669d-4355-4702-9c20-9e03c5cef445""",34,Astyfer Tonic x200ml,6,Camosunate Paediatric 75/25mg Powder x6
17662,"""92d7669d-4355-4702-9c20-9e03c5cef445""",35,Oceanic Cod Liver Oil 1000mg Capsules x30,6,Emzolyn Cough Syrup Adult
17663,"""92d7669d-4355-4702-9c20-9e03c5cef445""",36,Amatem 20/120mg x24 Softgels,6,Zyncet 10mg Tablets x50
17664,"""92d7669d-4355-4702-9c20-9e03c5cef445""",37,Hydrogen Peroxide 100ml ,6,Menthodex Syrup
17665,"""92d7669d-4355-4702-9c20-9e03c5cef445""",38,Odomos 50g Cream (Medium size),6,Tab Paracetamol (M&B) 500mg x96
17666,"""92d7669d-4355-4702-9c20-9e03c5cef445""",39,Cenox Tablets x10,6,M&B Paracetamol Syrup 1 X 60ml Bottle
17667,"""92d7669d-4355-4702-9c20-9e03c5cef445""",40,Gaviscon Suspension 200ml,5,Augmentin 228mg/5ml Suspension
17668,"""92d7669d-4355-4702-9c20-9e03c5cef445""",41,Sabresten 20g Cream x1,5,Camosunate Children 150mg/50mg Tablets (1-6years) x6
17669,"""92d7669d-4355-4702-9c20-9e03c5cef445""",42,Nivea Roll on Dry Comfort 50ml,5,Kiss Condoms
17670,"""92d7669d-4355-4702-9c20-9e03c5cef445""",43,Nivea Men Spray Dry Impact 200ml,5,Amatem Forte 80/480mg tablets x6
17671,"""92d7669d-4355-4702-9c20-9e03c5cef445""",44,Beoptic-N Eye/Ear Drops x5ml,5,De-Deon's Syrup 150ml
17672,"""92d7669d-4355-4702-9c20-9e03c5cef445""",45,Ciprotab-TN Tablets x10,5,Tab Boska x20
17673,"""92d7669d-4355-4702-9c20-9e03c5cef445""",46,Tanzole 400mg Tablets,5,Coflin Expectorant x100ml
17674,"""92d7669d-4355-4702-9c20-9e03c5cef445""",47,Syr Astymin x200ml,4,Allergin 5mg/5ml Syrup 60ml
17675,"""92d7669d-4355-4702-9c20-9e03c5cef445""",48,Clavulin 625mg Tablets x14,4,Gestid Tablets x20
17676,"""92d7669d-4355-4702-9c20-9e03c5cef445""",49,Clomid 50mg Tablets x10,4,Broncholyte 4mg/5ml Elixir x100ml
17677,"""92d7669d-4355-4702-9c20-9e03c5cef445""",50,Cofex 100ml Cough Syrup,4,Pregnacare Original Tablets x30
17678,"""92d7669d-4355-4702-9c20-9e03c5cef445""",51,Wellwoman 50+ Tablets x30,4,Strepsils (Orange + Vitamin C) x24
17679,"""92d7669d-4355-4702-9c20-9e03c5cef445""",52,Diflucan 50mg Capsules x3,3,Loratadine (Afrab) Syrup 60ml
17680,"""92d7669d-4355-4702-9c20-9e03c5cef445""",53,Celebrex 200mg tablets x10,3,Micropirin 75mg Tablets x28
17681,"""92d7669d-4355-4702-9c20-9e03c5cef445""",54,Coartem 20/120mg x18 Tablets,3,Flagyl 4% 60ml Suspension
17682,"""92d7669d-4355-4702-9c20-9e03c5cef445""",55,NCP Antiseptic Liquid 100ml,3,Atmal Plus 80/480mg Tablets x6
17683,"""92d7669d-4355-4702-9c20-9e03c5cef445""",56,Amoksiklav Tablet 625mg x14,3,NGC Cough Syrup (Child) x100ml
17684,"""92d7669d-4355-4702-9c20-9e03c5cef445""",57,Secwid 500mg Tablets x3,3,Ginsomin Multivitamin Capsules x30
17685,"""92d7669d-4355-4702-9c20-9e03c5cef445""",58,Lokmal 20/120mg 60ml Suspension,3,Omefast 20mg Capsules x14
17686,"""92d7669d-4355-4702-9c20-9e03c5cef445""",59,Colipan 5mg/5ml Elixir x60ml,3,Gaviscon Double Action Syrup 150ml
17687,"""92d7669d-4355-4702-9c20-9e03c5cef445""",60,Antallerge 10ml Eye drop,3,Cap Zithromax 250mg x6
17688,"""92d7669d-4355-4702-9c20-9e03c5cef445""",61,Omefast Plus 250/20/500mg Capsules x14,3,Glucophage 500mg Tablets x30
17689,"""92d7669d-4355-4702-9c20-9e03c5cef445""",62,Nivea Men Roll on Deep 50ml,3,Diabetmin 500mg Tablets x100
17690,"""92d7669d-4355-4702-9c20-9e03c5cef445""",63,D-Cal-C 600 Effervescent Tablets x20,3,Synriam 150/750mg Tablets x3
17691,"""92d7669d-4355-4702-9c20-9e03c5cef445""",64,Maldox 500/25mg Tablets x3,3,Pyrantrin 15ml Suspension
17692,"""92d7669d-4355-4702-9c20-9e03c5cef445""",65,Dermazin 1% Cream 25g,3,Lofnac Gel 30g
17693,"""92d7669d-4355-4702-9c20-9e03c5cef445""",66,Susp. Zithromax 250mg/5ml,2,Reload Men's Formula x90
17694,"""92d7669d-4355-4702-9c20-9e03c5cef445""",67,Bonababe Syrup,2,Cyprigold Syrup 200ml
17695,"""92d7669d-4355-4702-9c20-9e03c5cef445""",68,Primpex 50ml Suspension,2,Silverbird Eucalyptus Oil
17696,"""92d7669d-4355-4702-9c20-9e03c5cef445""",69,Dolo-Meta B x100,2,Postpill 150mcg Tablet
17697,"""92d7669d-4355-4702-9c20-9e03c5cef445""",70,Neo-Presol Acne/After Shave Lotion 25ml,2,Clartem 20/120mg Tablets x24
17698,"""92d7669d-4355-4702-9c20-9e03c5cef445""",71,Felvin 20mg Capsules x100,2,Gascol Suspension x150ml
17699,"""92d7669d-4355-4702-9c20-9e03c5cef445""",72,Nizoral 15g Cream,2,Beehive Balsam Cough Syrup x200ml
17700,"""92d7669d-4355-4702-9c20-9e03c5cef445""",73,Orphenadrine (Norflex),2,Sinufed 50ml Syrup
17701,"""92d7669d-4355-4702-9c20-9e03c5cef445""",74,Virest Cream 5%,2,Strepsils (Original) x24
17702,"""92d7669d-4355-4702-9c20-9e03c5cef445""",75,Nivea Body Lotion Natural Fairness 400ml,2,Loxagyl 200mg Tablets x100
17703,"""92d7669d-4355-4702-9c20-9e03c5cef445""",76,Mycoten Baby Cream 20g,2,Panda Paracetamol 15ml Drops
17704,"""92d7669d-4355-4702-9c20-9e03c5cef445""",77,Arthrotec 75mg Tablets x100,2,Polygel 200ml Suspension 
17705,"""92d7669d-4355-4702-9c20-9e03c5cef445""",78,Avroton Blood tonic x200ml,2,Chlorpheniramine 4mg Tablet (Emzor) x100
17706,"""92d7669d-4355-4702-9c20-9e03c5cef445""",79,P-Alaxin 80/640mg 80ml Suspension,2,Ranferon-12 Capsules x100
17707,"""92d7669d-4355-4702-9c20-9e03c5cef445""",80,LynCipro 500mg Tablets x10,2,Rophegan Promethazine 100ml Syrup
17708,"""92d7669d-4355-4702-9c20-9e03c5cef445""",81,Zerodol 100mg Tablets x30,2,Panda Paracetamol 125mg/5ml Syrup x60ml
17709,"""92d7669d-4355-4702-9c20-9e03c5cef445""",82,Jawasil 200ml Suspension,2,Strepsils (Intensive) ×16
17710,"""92d7669d-4355-4702-9c20-9e03c5cef445""",83,Predicure 5mg Tablets x10,2,Tab Mixagrip
17711,"""92d7669d-4355-4702-9c20-9e03c5cef445""",84,Aldomet 250mg Tablets x60,1,Reichamox 500mg Capsules
17712,"""92d7669d-4355-4702-9c20-9e03c5cef445""",85,Otrivin 0.1% Nasal Drop (Adult) 10ml,1,Tetracycline 250mg Capsules 10x10
17713,"""92d7669d-4355-4702-9c20-9e03c5cef445""",86,Astymin Capsules x20,1,Nurofen 100mg/5ml Syrup x100ml
17714,"""92d7669d-4355-4702-9c20-9e03c5cef445""",87,Astyfer Capsules x30,1,Amoxil 250mg Capsules (Beecham) x100
17715,"""92d7669d-4355-4702-9c20-9e03c5cef445""",88,Supramult Capsules x30,1,Camosunate 300mg/100mg (7-13years)
17716,"""92d7669d-4355-4702-9c20-9e03c5cef445""",89,Perilon 5mg Tablets x100,1,Honnihil 20mg Tablets x4
17717,"""92d7669d-4355-4702-9c20-9e03c5cef445""",90,Wellman Original Tablets x30,1,Biosea Cod liver Oil with Omega 3 120ml
17718,"""92d7669d-4355-4702-9c20-9e03c5cef445""",91,Primpex 480mg Tablets x100,1,Acycor Plus 100/500mg Tablets x10
17719,"""92d7669d-4355-4702-9c20-9e03c5cef445""",92,Wellwoman Original Tablets x30,1,Tab Loxagyl 400mg
17720,"""92d7669d-4355-4702-9c20-9e03c5cef445""",93,Flexodene Capsules x50,1,Gestid 100ml Suspension
17721,"""92d7669d-4355-4702-9c20-9e03c5cef445""",94,Tavanic 500mg Tablets x5,1,CAC 1000 Sandoz Effervescent Tablets
17722,"""92d7669d-4355-4702-9c20-9e03c5cef445""",95,Orelox 40mg/5ml Suspension 100ml,1,Zoxine DS 80/480mg Tablets x6
17723,"""92d7669d-4355-4702-9c20-9e03c5cef445""",96,Duphaston 10mg Tablets x20 ,1,Acycor 100mg Tablets x10
17724,"""92d7669d-4355-4702-9c20-9e03c5cef445""",97,Flucamed Ear/Eye Drops,1,Fleming 228.5mg/5ml Suspension
17725,"""92d7669d-4355-4702-9c20-9e03c5cef445""",98,Flucamed 50mg/5ml Suspension 35ml,1,Nospamin Drops
17726,"""92d7669d-4355-4702-9c20-9e03c5cef445""",99,NCP Antiseptic Liquid 200ml,1,Asmalyn 100ml Syrup
17727,"""92d7669d-4355-4702-9c20-9e03c5cef445""",100,Dalacin C 150mg Capsules x100,1,Wellkid Baby & Infant Syrup x150ml
17728,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",1,Em-Vit-C 100ml Syrup,8,Ciprofloxacin (Tablet) 500mg 1 X 10 blister
17729,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",2,Curefenac 100mg,6,Supergesic Tablet x10
17730,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",3,Zoractine 10mg Tablets,4,Alberol (Albendazole) Tablet 400mg x1
17731,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",4,NGC Cough Syrup (Adult) x100ml,3,Loxagyl 200mg Tablets x100
17732,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",5,Dr Meyer's Becomplex Syrup 100ml,2,Coartem 80/480mg Tablets x6
17733,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",6,Flu-J Cough Syrup 100ml,2,Neoskin Triple Action Cream 30g
17734,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",7,Cimetidine (Krishat) 200mg Tablets,2,Cipronol-TN Tablets x10
17735,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",8,Omit-D Capsules (Omeprazole/Donperidone) 3x10,2,Bonababe Syrup
17736,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",9,Cefirat Cefixime 400mg Tablets x10,2,Paraflex Tablet x20
17737,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",10,Cefuroxime 500mg Tablets x10,2,Fleming 625mg x14
17738,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",11,Ketoconazole Cream 30g,2,Glucose D 400g Tin 
17739,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",12,Neurogesic 1 X 85g Ointment,2,Maladar 25/500mg Tablets x3
17740,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",13,Omlink-20 (Omeprazole) Capsul 2x7,2,Syrup Paracetamol 125mg/5ml (Emzor)
17741,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",14,Multivitamin with Ginseng Capsulesx30,2,Klovinal Pessary 500/100mg 1 X 6 Pessary
17742,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",15,Euroclox 500mg Capsules x20,2,Ciprotab 500mg Tablets x14
17743,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",16,Cold Free Tablet x8,2,Zoxine DS 80/480mg Tablets x6
17744,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",17,Cefuroxime 125mg/5ml (Fidson) 70ml Suspension,2,Doxycap 100mg Capsules x100
17745,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",18,Metronidazole Infusion,2,P-Alaxin 40/320mg Tablets x9
17746,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",19,DGF Diclofenac 10ml Eye drop,2,Ibucap Cold & Flu 100ml Syrup
17747,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",20,Brustan-N 100mg/5ml Suspension x100ml,2,Erythromycin Suspension (Unbranded)
17748,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",21,Primpex 480mg Tablets x100,2,Ceflonac-SP Tablet
17749,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",22,Suspension Amoxil 125mg/5ml (Beecham),2,Antallerge 10ml Eye drop
17750,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",23,Pyrantrin Tablet x6,2,Pocco Clarithromycin 500mg Tablets x14
17751,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",24,Flucamed 50mg Capsules x3,2,Piriton triple action syrup for children
17752,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",25,Tab Augmentin 625mg,2,Rabeprazole (Visprid) Capsule 20mg x10
17753,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",26,Odomos 20g Cream (Small size),2,Panadol Extra
17754,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",27,Cenox Tablets x10,2,Fleming 1000mg x14
17755,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",28,Polygel 200ml Suspension ,2,Artemether/Lumefantrine 80/480mg Tablet x6
17756,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",29,Locid Suspension 200ml,2,Emzoclox Suspension 100ml
17757,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",30,Tuxil D Adult 100ml Cough Syrup,2,Clartem (DS) 80/480mg Tablets x6
17758,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",31,Barbimox 125mg/5ml Suspension x100ml,2,Uremine 500mg Tablets x100
17759,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",32,Revive 400mg Capsules x10,2,Torsinex-20 Tablets x30
17760,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",33,Mopson Methylated Spirit 180ml,1,Liquid Paraffin 100ml
17761,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",34,Ornilox 500/200mg Tablets x10,1,Glucose-D 175g (Small Size)
17762,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",35,Bafama Cream 30g,1,Omeshal 20mg Capsule x10
17763,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",36,Quinine 300mg Tablets x100,1,Amoxil 250mg Capsules (Beecham) x100
17764,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",37,Dexcipro Eye Drops,1,Amoksiklav Tablet 625mg x14
17765,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",38,Rancotrim (Co-Trimoxazole) 50ml Suspension,1,Emzolyn Cough Syrup Adult
17766,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",39,Reichlox (Ampiclox) Oral Drop,1,Ibucap Cold & Flu Tablets x4
17767,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",40,Em-B-Plex 100ml Syrup,1,Amoxicillin (Unbranded) 500mg Capsules x100
17768,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",41,Mopson Promethazine Syrup,1,Really Xtra Tablets x10
17769,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",42,Mist Potassium Citrate 200ml Bottle,1,Amlodipine 10mg Tablets x28
17770,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",43,Nise Chlorpheniramine 60ml Syrup,1,Viscoplex Vitamin B Complex Injection 10ml
17771,"""92ee2eec-5c58-402f-a4f2-03e7e714d794""",44,Utilev (Levocetrizine) Syrup 60ml,1,Amatem 80/480 Softgel x6
