,location_id,rank,true product,true product's sold_count,predicted new product
17942,"""9406cd89-3ded-4878-8531-cc604921d085""",20,Omeshal 20mg Capsule x10,2,Zoractine 10mg Tablets
17943,"""9406cd89-3ded-4878-8531-cc604921d085""",21,Ibucap Cold & Flu Tablets x4,2,Ibucap Cold & Flu 100ml Syrup
17944,"""9406cd89-3ded-4878-8531-cc604921d085""",22,Viscoplex Vitamin B Complex Injection 10ml,2,Parkalin Chesty Cough
17945,"""9406cd89-3ded-4878-8531-cc604921d085""",23,Azithromycin 500mg Tablets x10,2,Backup 0.75mg Tablets x2
17946,"""9406cd89-3ded-4878-8531-cc604921d085""",24,Lincomman Capsules x12,2,Panda Paracetamol 15ml Drops
17947,"""9406cd89-3ded-4878-8531-cc604921d085""",25,Ampiclox (Unbranded) 500mg Capsules x100,2,Emzor Para Night 500/25mg Tablets
17948,"""9406cd89-3ded-4878-8531-cc604921d085""",26,Dicnac Diclofenac 50mg Tablets x10,2,Cefuroxime 125mg/5ml (Fidson) 70ml Suspension
17949,"""9406cd89-3ded-4878-8531-cc604921d085""",27,Clartem (DS) 80/480mg Tablets x6,2,Tab Brustan-N
17950,"""9406cd89-3ded-4878-8531-cc604921d085""",28,Bond Paracetamol 500mg Tablets x96,2,MIM Tonic 300ml
17951,"""9406cd89-3ded-4878-8531-cc604921d085""",29,Zoxine 20/120mg Tablets x24,2,Ketoconazole Cream 30g
17952,"""9406cd89-3ded-4878-8531-cc604921d085""",30,Fleming 625mg x14,2,Maxiquine Tablets x 10
17953,"""9406cd89-3ded-4878-8531-cc604921d085""",31,Lofnac Tablets x10,2,Ampiclox Unbranded Suspension
17954,"""9406cd89-3ded-4878-8531-cc604921d085""",32,Ferrolab-12 Capsules x30,1,Barbimox 125mg/5ml Suspension x100ml
17955,"""9406cd89-3ded-4878-8531-cc604921d085""",33,Uremine 500mg Tablets x100,1,Nospamin Drops
17956,"""9406cd89-3ded-4878-8531-cc604921d085""",34,Reichlox (Ampiclox) Oral Drop,1,Moko Calamine 100ml Lotion
17957,"""9406cd89-3ded-4878-8531-cc604921d085""",35,Mist Potassium Citrate 200ml Bottle,1,Dettol Antibacterial Soap 110g
17958,"""9406cd89-3ded-4878-8531-cc604921d085""",36,Krishat Cimetidine 200mg/2ml Injection x10,1,Dettol Skin Care Soap 65g
17959,"""9406cd89-3ded-4878-8531-cc604921d085""",37,Amoxil Unbranded 250mg Capsules x100,1,Erythromycin Suspension (Unbranded)
17960,"""9406cd89-3ded-4878-8531-cc604921d085""",38,Krishat Diclofenac Injection,1,Flu-J Cough Syrup 100ml
17961,"""9406cd89-3ded-4878-8531-cc604921d085""",39,Bond Vitamin C 100mg Tablets x1000 (White),1,Nocof 15ml Drops
17962,"""9406cd89-3ded-4878-8531-cc604921d085""",40,Bond Paracetamol 500mg Tablets x1000,1,Ciprobon 500mg Caplets x10
17963,"""9406cd89-3ded-4878-8531-cc604921d085""",41,Syceph (Ceftriaxone/WFI) Injection x1g,1,Cipronol-TN Tablets x10
17964,"""9406cd89-3ded-4878-8531-cc604921d085""",42,Chloroquine Injection 300mg/5ml,1,Brustan-N 100mg/5ml Suspension x100ml
17965,"""9406cd89-3ded-4878-8531-cc604921d085""",43,Amoxil 250mg Capsules (Beecham) x100,1,Bonadol 100ml Syrup
17966,"""9406cd89-3ded-4878-8531-cc604921d085""",44,Amoxil Suspension 100ml,1,Syrup Paracetamol 125mg/5ml (Emzor)
17967,"""9406cd89-3ded-4878-8531-cc604921d085""",45,Paracetamol Injection 300mg/2ml x10 Ampoules,1,Loxagyl 200mg Tablets x100
17968,"""9406cd89-3ded-4878-8531-cc604921d085""",46,Topmal 80/480mg Tablets x6,1,Maxmoral (Trypsin/Chymotrypsin) Tablet x30
17969,"""9406cd89-3ded-4878-8531-cc604921d085""",47,Ocefix 100mg/5ml Suspension x60ml,1,Zoxine DS 80/480mg Tablets x6
17970,"""9406cd89-3ded-4878-8531-cc604921d085""",48,PowerHeat,1,Chlorpheniramine 4mg Tablet (Emzor) x100
17971,"""9406cd89-3ded-4878-8531-cc604921d085""",49,Neoskin Triple Action Cream 30g,1,Acneaway Cream 20g
17972,"""9406cd89-3ded-4878-8531-cc604921d085""",50,Super Apeti 2 x 10 Tablets,1,Shal'Artem Suspension 60ml
17973,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",1,Gold Circle Old Singles,10,Gascol Suspension x150ml
17974,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",2,Cof Off Adult,9,Broncholyte 4mg/5ml Elixir x100ml
17975,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",3,Gold circle flex,7,Syringe 5ml
17976,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",4,Ceftriaxone 1g Injection + WFI,7,Bonababe Syrup
17977,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",5,Man G Sildenafil 100mg Tablets x4,5,Paracetamol injection 15ml
17978,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",6,Ors G Oral,5,Asad Suspension 100ml 1x1 Bottle
17979,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",7,Fiesta Classic Condom,5,Syringe 2ml
17980,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",8,Postinor 2,4,Panadol (Regular) 500mg 10x10
17981,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",9,Bonakoff 100ml Expectorant,4,Emcap Paracetamol 500mg Caplets x100
17982,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",10,Coartem 80/480mg Tablets x6,3,Panadol Extra
17983,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",11,Brustan-N 100mg/5ml Suspension x100ml,3,Actifed Tablets
17984,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",12,Amatem 80/480 Softgel x6,3,Cream Skineal x15g
17985,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",13,Lonart DS 80/480mg Tablets x6,3,Amatem Forte 80/480mg tablets x6
17986,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",14,Arthemed 80/480mg Tablets x6,3,Loratyn 10mg Tablets x100
17987,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",15,Gestid Tablets x20,3,Colipan 5mg/5ml Elixir x60ml
17988,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",16,Coflin Expectorant x100ml,3,Syrup Paracetamol 125mg/5ml (Emzor)
17989,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",17,Emzolyn Cough Syrup Adult,3,M&B Ibuprofen Syrup
17990,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",18,Galways Calamine Lotion,3,Fire Xtacy Condoms x3
17991,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",19,Hyperex SR Tablet,2,Andrews Liver Salt x50
17992,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",20,Meloxicam 7.5mg Tablet Nuub,2,Jawasil 100ml Suspension 1
17993,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",21,Meprasil x20,2,Benylin Dry Cough 100ml Syrup
17994,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",22,Emzor Paracetamol 500mg Tablets x96,2,Day by Day Vitamin C Glucose x20
17995,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",23,Loratadine Syrup Child x100ml,2,Allergin 5mg/5ml Syrup 60ml
17996,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",24,Neofylin Cough Syrup,2,Neurogesic Ointment 35g
17997,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",25,Misoclear 200mcg Tablets x3,2,Infusion Giving set
17998,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",26,Fire Xtra Condoms x3,2,Zentel 200mg Tablets x2
17999,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",27,Bonadol 100ml Syrup,2,Sinufed 50ml Syrup
18000,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",28,Zoxine DS 80/480mg Tablets x6,2,Tuxil-N Syrup Child 100ml
18001,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",29,Fleming 625mg x14,2,Menthodex Syrup
18002,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",30,Asad 200ml Suspension,2,Bond Paracetamol 500mg Tablets x96
18003,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",31,Emzolyn Cough Syrup Child,2,Ibucap Cold & Flu 100ml Syrup
18004,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",32,NGC Cough Syrup (Adult) x100ml,2,Cet-10 tablets x100
18005,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",33,Panda Paracetamol 15ml Drops,2,Tribotan Child
18006,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",34,Emgyl 400mg Tablets x100,1,Cataflam Tablets 50mg x100
18007,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",35,Felxicam 20mg Capsules x100,1,Stopacid 200ml Suspension
18008,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",36,Inflanil Tablet,1,Gaviscon Double Action Syrup 150ml
18009,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",37,Omit Capsule,1,Dolo-Meta B x100
18010,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",38,Rabesam 20mg Capsule,1,Tuxil D Children Cough Syrup
18011,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",39,Cloflam 100mg Tablets x100,1,Jawasil 200ml Suspension
18012,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",40,Aktemaf 80/480mg Tablets,1,Acepol Suspension
18013,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",41,Omlink-20 (Omeprazole) Capsul 2x7,1,Polygel 200ml Suspension 
18014,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",42,Durex Extra Safe x3,1,Tab Sudrex 500mg/30mg
18015,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",43,Gestid 200ml Suspension,1,Flucor Day Capsules
18016,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",44,Loxagyl 200mg Tablets x100,1,Camosunate Children 150mg/50mg Tablets (1-6years) x6
18017,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",45,P-Alaxin 80/640mg 80ml Suspension,1,Nospamin Drops
18018,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",46,Lokmal QS Combi,1,Fidson Vitamin C 100ml Syrup
18019,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",47,Actifed Syrup x60ml,1,Daravit Capsules x30
18020,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",48,Amoksiklav Susp 156.25mg/5ml,1,Emcap Syrup 60ml
18021,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",49,Misofem x12,1,Artequick 62.5/375mg Tablets x4
18022,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",50,Reichlox 500mg Capsules x100,1,Gaviscon Suspension 200ml
18023,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",51,Getzome IV 40mg,1,Ascorvit Vitamin C 100mg Tablets x1000
18024,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",52,P-alaxin TS 120/960mg Tablets x3,1,Loratadine (Afrab) Syrup 60ml
18025,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",53,Kiss Condoms,1,Lofnac Tablets x10
18026,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",54,Misoclear 200mcg Tablets x10,1,Alabukun (Powder)  - 1x10 Pack
18027,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",55,Brozelin Expectorant 100ml Syrup,1,CAC 1000 Sandoz Effervescent Tablets
18028,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",56,Ciprobon 500mg Caplets x10,1,NGC Cough Syrup (Child) x100ml
18029,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",57,Gvither 80mg/ml Injection,1,Astyfer Capsules x30
18030,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",58,Betamethasone- N Cream,1,Vasoprin 75mg Tablets x100
18031,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",59,Shaltoux Lozenges x200,1,Acycor Plus 100/500mg Tablets x10
18032,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",60,Avrocid 200ml Suspension,1,Brustan Extra Tablets
18033,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",61,D-Koff 100ml Expectorant ,1,Polyfort Chewable Tablets x100
18034,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",62,Lonart 20/120mg 60ml Suspension,1,Levofem Tablets
18035,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",63,Nise Chlorpheniramine 60ml Syrup,1,Mist Potassium Citrate 200ml Bottle
18036,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",64,Panda Paracetamol 15ml Drops,1,Xonadine 180mg Tablets X10
18037,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",65,Panda Paracetamol 125mg/5ml Syrup x60ml,1,Emcap Extra x100
18038,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",66,Relcer Gel 180ml Suspension,1,Camosunate 300mg/100mg (7-13years)
18039,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",67,Tuxil D Adult 100ml Cough Syrup,1,Tab Mixagrip
18040,"""94ee92be-3152-4cb4-951d-5f40b95006ba""",68,Ulgicid 200ml Suspension,1,Swidar 500/25mg x3
18041,"""950a3eac-c31e-437c-98cb-0b2ca35fb851""",1,Gold circle flex,5,Amatem 80/480 Softgel x6
18042,"""950a3eac-c31e-437c-98cb-0b2ca35fb851""",2,Gestid 200ml Suspension,2,Coartem 80/480mg Tablets x6
18043,"""950a3eac-c31e-437c-98cb-0b2ca35fb851""",3,Polygel 200ml Suspension ,2,Brustan-N 100mg/5ml Suspension x100ml
18044,"""950a3eac-c31e-437c-98cb-0b2ca35fb851""",4,Cap Ampiclox 500mg (Beecham),1,Bonababe Syrup
18045,"""950a3eac-c31e-437c-98cb-0b2ca35fb851""",5,Glucose D 400g Tin ,1,Emzor Paracetamol 500mg Tablets x96
18046,"""950a3eac-c31e-437c-98cb-0b2ca35fb851""",6,Durex Fetherlite  x3,1,Panadol Extra
18047,"""950a3eac-c31e-437c-98cb-0b2ca35fb851""",7,Axacef 500mg Tablets,1,Funbact A 30g Cream
18048,"""950a3eac-c31e-437c-98cb-0b2ca35fb851""",8,Sinufed Tablets x100,1,Emzolyn Cough Syrup Adult
18049,"""950a3eac-c31e-437c-98cb-0b2ca35fb851""",9,Lofnac Tablets x10,1,Camosunate Children 150mg/50mg Tablets (1-6years) x6
18050,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",1,Tab Sudrex 500mg/30mg,19,Artemether/Lumefantrine 80/480mg Tablet x6
18051,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",2,Really Xtra Tablets x10,17,Nocof 15ml Drops
18052,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",3,Codolin 100ml Cough Syrup,14,Alberol (Albendazole) Tablet 400mg x1
18053,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",4,Pinnazole Omeprazole 20mg Capsules x14,13,Amoxil Unbranded 250mg Capsules x100
18054,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",5,Asad Suspension 100ml 1x1 Bottle,11,Ciprofloxacin Infusion x1
18055,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",6,Curefenac 100mg,9,Multivitamin with Ginseng Capsulesx30
18056,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",7,Ibucap Cold & Flu Tablets x4,9,Ampiclox (Unbranded) 500mg Capsules x100
18057,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",8,Piscof Syrup,9,Dettol Skin Care Soap 65g
18058,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",9,Maladar 25/500mg Tablets x3,8,Rancotrim (Co-Trimoxazole) 50ml Suspension
18059,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",10,Ibu Age (Ibuprofen) 400mg Tablets x10,7,Exiplon Adult Cough Syrup 100ml 
18060,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",11,Cold Free Tablet x8,6,Syrup Paracetamol 125mg/5ml (Emzor)
18061,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",12,Cimetidine (Krishat) 200mg Tablets,5,Emzor Para Night 500/25mg Tablets
18062,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",13,Viscoplex Vitamin B Complex Injection 10ml,5,Azithromycin 500mg Tablets x10
18063,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",14,Injection Ceftriaxone 1g,5,Amoxicillin (Unbranded) 500mg Capsules x100
18064,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",15,Gold Circle (Old) x1,5,Flu-J Cough Syrup 100ml
18065,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",16,Paracetamol Injection 300mg/2ml x10 Ampoules,5,Emzor Paracetamol Drop 100mg/ml 15ml
18066,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",17,Shaltoux Syrup 100ml,5,Parkalin Chesty Cough
18067,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",18,Supergesic Tablet x10,4,Avrocid 200ml Suspension
18068,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",19,Moko Calamine 100ml Lotion,4,Shal'Artem Suspension 60ml
18069,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",20,Krishat Cimetidine 200mg/2ml Injection x10,4,Tuxil N Adult Cough Syrup
18070,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",21,Krishat Cimetidine 400mg Tablets x20,4,Infusion Giving set
18071,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",22,Metronidazole Infusion,4,Bonakoff 100ml Expectorant
18072,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",23,Night Aid Tablet 50mg x20,4,MIM Tonic 300ml
18073,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",24,Nelbcam Piroxicam,4,Brustan-N 60ml Syrup
18074,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",25,Bonababe Syrup,4,Piriton Expectorant Adult
18075,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",26,Tab Boska x20,4,Erythromycin Suspension (Unbranded)
18076,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",27,Dicnac Diclofenac 50mg Tablets x10,4,Swidar 500/25mg x3
18077,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",28,Levofem Tablets,4,Tuxil D Children Cough Syrup
18078,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",29,Emzor Paracetamol 500mg Tablets x96,4,Folic Acid 5mg (Vitabiotic)Tablet x100
18079,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",30,Arthemed 80/480mg Tablets x6,4,Parkalin Child Cough Syrup 100ml
18080,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",31,Sildenafil Citrate 100mg Tablets x4,3,Loratadine (Afrab) Syrup 60ml
18081,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",32,Krishat Diclofenac Injection,3,Tuxil D Adult 100ml Cough Syrup
18082,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",33,Bond Vitamin C 100mg Tablets x1000 (White),3,Postpill 150mcg Tablet
18083,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",34,Syceph (Ceftriaxone/WFI) Injection x1g,3,Solotone Plus Capsule x30
18084,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",35,Maxiquine Tablets x 10,3,Brustan-N 100mg/5ml Suspension x100ml
18085,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",36,Ibuprofen 200mg Tablet x10,3,Ferrolab-12 Capsules x30
18086,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",37,Panadol Extra,3,MIM Capsules x30
18087,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",38,Danacid Tablets x96,3,Citramin Syrup 100ml
18088,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",39,Emzolyn Cough Syrup Child,3,Fiesta Prolong
18089,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",40,Backup 0.75mg Tablets x2,3,MyMin Syrup 200ml
18090,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",41,Allergin 5mg/5ml Syrup 60ml,3,Tab Brustan-N
18091,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",42,Bond Paracetamol 500mg Tablets x96,3,Topmal 80/480mg Tablets x6
18092,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",43,Ors G Oral,3,Dexamethasone 5mg Tablets x100
18093,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",44,Neoskin Triple Action Cream 30g,3,Syringe 5ml
18094,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",45,Barbimox 125mg/5ml Suspension x100ml,3,Syringe 2ml
18095,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",46,Dr Meyer's Becomplex Syrup 100ml,2,Mopson Promethazine Syrup
18096,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",47,Citramin 15ml Drop,2,Calcimax 100ml Suspension
18097,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",48,Fidson Vitamin C 100ml Syrup,2,Omeshal 20mg Capsule x10
18098,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",49,Babuflam (Ibuprofen) Suspension 100ml,2,Metoclopramide Tablets 10mg x100
18099,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",50,Afrab Loratadine 10mg Tablets x100,2,Durex Feels
18100,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",51,Tuxil-N Syrup Child 100ml,2,Woodward's Gripe Water (Big Size) 150ml
18101,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",52,Paraflex Tablet x20,2,P-Alaxin 40/320mg Tablets x9
18102,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",53,Penicillin Skin Ointment,2,Mist Potassium Citrate 200ml Bottle
18103,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",54,Chloroquine Injection 300mg/5ml,2,Dettol 250ml Antiseptic Liquid
18104,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",55,Coflax Adult Syrup,2,Alpha-Beta Arteether Injection 150mg/2ml
18105,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",56,Calcimax Tablets x30,2,Cefuroxime 125mg/5ml (Fidson) 70ml Suspension
18106,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",57,Ceflonac-SP Tablet,2,Tribotan Adult
18107,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",58,Softhealth Ofloxacin 400mg Tablets x10,2,Zoxine 20/120mg Tablets x24
18108,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",59,Asad 200ml Suspension,2,Polygel 200ml Suspension 
18109,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",60,Visita Plus 30g Cream,2,Glucose D 400g Tin 
18110,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",61,Cenpain Night,2,Maxmoral (Trypsin/Chymotrypsin) Tablet x30
18111,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",62,Gascol Suspension x150ml,2,Navidoxine Tablets x100
18112,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",63,Panda Paracetamol 15ml Drops,2,Mopson Methylated Spirit 180ml
18113,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",64,Gentamicin Eye/Ear Drop,2,Funbact A 30g Cream
18114,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",65,Tutolin Expectorant x100ml,2,Vitamin C Drops
18115,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",66,Tutolin Children Cough Syrup x100ml,2,Locid Suspension 200ml
18116,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",67,Gentamicin 80mg/2ml Injection x10,2,Super Apeti Syrup 200ml
18117,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",68,Chlorpheniramine 4mg Tablet (Emzor) x100,2,Arenax Plus 20/120 x24 Tablets
18118,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",69,Cipronol-TN Tablets x10,2,Zoxine DS 80/480mg Tablets x6
18119,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",70,Bonadol 100ml Syrup,2,Rulox 200ml Suspension
18120,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",71,Bonagyl 50ml Suspension,2,Mesporin Injection 1000mg
18121,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",72,Arenax Plus 20/120 x6 Tablets,2,Venfen (Ibuprofen) Suspension 100ml
18122,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",73,Gvither 80mg/ml Injection,2,Gestid 100ml Suspension
18123,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",74,Ciprofloxacin (Tablet) 500mg 1 X 10 blister,2,Methylated Spirit 200ml
18124,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",75,Cypri Gold 100ml Syrup,2,Amalar 500/25mg Tablets x50
18125,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",76,Cypri Gold 200ml Syrup,2,Tab Mixagrip
18126,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",77,Ampiflux Caps,2,Arenax Plus Forte 80/480mg Tablets x6
18127,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",78,Super Apeti 2 x 10 Tablets,2,Daravit Capsules x30
18128,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",79,Ibucap Cold & Flu 100ml Syrup,1,Fire Xtacy Condoms x3
18129,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",80,Liquid Paraffin 100ml,1,Panadol (Regular) 500mg 10x10
18130,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",81,Bafama Cream 30g,1,Em-Vit-C 100ml Syrup
18131,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",82,Zoractine 10mg Tablets,1,Amoxil 250mg Capsules (Beecham) x100
18132,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",83,Metrozole (Metronidazole) Susp 60ml,1,Cream Skineal x15g
18133,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",84,Dr Meyer's Becombion 150ml Syrup,1,Neurogesic Extra 85g Ointment
18134,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",85,Artelumex Suspension x60ml,1,Solotone Syrup 200ml
18135,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",86,Piriton triple action syrup for children,1,Evril Gentamicin 0.3% Eye Drops
18136,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",87,Rabeprazole (Visprid) Capsule 20mg x10,1,Swifen Suspension 100ml
18137,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",88,Ketoconazole Cream 30g,1,Gbomoro Syrup 100ml
18138,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",89,Cod Liver Oil 1000mg Soft Gel Capsule 30,1,Upxin Sofgel Capsules 3x3
18139,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",90,Ibucap Forte Capsule x10,1,Coartem 80/480mg Tablets x6
18140,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",91,Bond Paracetamol 500mg Tablets x1000,1,Aquafix Suspension 100ml
18141,"""953afdcf-76ce-4f4d-9a08-83c66b6d54f1""",92,Brett Mouthwash x250ml,1,Solotone Tab x30
