,location_id,rank,true product,true product's sales,predicted product,predicted product's true sales,predicted product's true rank,predicted product sells at fraction of locations,predicted product's average rank at locations selling it
5279,"""704af3cd-b50a-48a0-aa7b-4ea236d2c8df""",22,Alpha-Beta Arteether Injection 150mg/2ml,5.0,Loratadine (Afrab) Syrup 60ml,2.0,137,0.35,74
5280,"""704af3cd-b50a-48a0-aa7b-4ea236d2c8df""",23,Maxiquine Tablets x 10,5.0,Chlorpheniramine 4mg Tablet (Emzor) x100,1.0,194,0.13,113
5281,"""704af3cd-b50a-48a0-aa7b-4ea236d2c8df""",24,Syrup Paracetamol 125mg/5ml (Emzor),5.0,Cod Liver Oil 1000mg Soft Gel Capsule 30,1.0,152,0.09,75
5282,"""704af3cd-b50a-48a0-aa7b-4ea236d2c8df""",25,Emzolyn Cough Syrup Child,5.0,Tuxil D Children Cough Syrup,4.0,44,0.23,88
5283,"""704af3cd-b50a-48a0-aa7b-4ea236d2c8df""",26,Metrotab 200mg Tablets x100,5.0,P-Alaxin 40/320mg Tablets x9,3.0,87,0.42,62
5284,"""704af3cd-b50a-48a0-aa7b-4ea236d2c8df""",27,Topmal 80/480mg Tablets x6,5.0,Cenox Tablets x10,,,0.37,54
5285,"""704af3cd-b50a-48a0-aa7b-4ea236d2c8df""",28,Zoxine DS 80/480mg Tablets x6,5.0,Emzor Paracetamol Drop 100mg/ml 15ml,,,0.18,99
5286,"""704af3cd-b50a-48a0-aa7b-4ea236d2c8df""",29,Shal'Artem Suspension 60ml,4.0,Codolin 100ml Cough Syrup,2.0,99,0.11,38
5287,"""704af3cd-b50a-48a0-aa7b-4ea236d2c8df""",30,Omeshal 20mg Capsule x10,4.0,Paracetamol Injection 300mg/2ml x10 Ampoules,1.0,193,0.17,89
5288,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",1,Postinor 2,40.0,Vasoprin 75mg Tablets x100,17.0,9,0.33,67
5289,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",2,Amatem Forte 80/480mg tablets x6,40.0,Dolo-Meta B x100,,,0.27,123
5290,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",3,Coartem 80/480mg Tablets x6,30.0,Ciprotab 500mg Tablets x10,,,0.39,37
5291,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",4,Lonart DS 80/480mg Tablets x6,22.0,Cenpain Night,1.0,52,0.26,70
5292,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",5,Emzor Paracetamol 500mg Tablets x96,20.0,Ors G Oral,,,0.36,46
5293,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",6,Em-Vit-C 100ml Syrup,20.0,Panadol (Regular) 500mg 10x10,,,0.42,66
5294,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",7,Lofnac Plus Tablets x10,20.0,Emzolyn Cough Syrup Child,6.0,28,0.41,64
5295,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",8,P-alaxin TS 120/960mg Tablets x3,20.0,Gestid Tablets x20,,,0.41,60
5296,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",9,Vasoprin 75mg Tablets x100,17.0,Fleming 228.5mg/5ml Suspension,,,0.28,81
5297,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",10,Ytacan Plus Cream,12.0,Emzor Paracetamol 500mg Tablets x96,20.0,5,0.42,36
5298,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",11,Gestid 100ml Suspension,11.0,Panadol Extra,,,0.54,65
5299,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",12,Tab Boska x20,11.0,Tab Boska x20,11.0,12,0.33,53
5300,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",13,Flucamed Capsules 200mg x10,11.0,Reichamox 500mg Capsules,3.0,38,0.15,144
5301,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",14,M&B Paracetamol Syrup 1 X 60ml Bottle,10.0,ABF-3 Cream 20g,,,0.33,70
5302,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",15,Emcap Syrup 60ml,10.0,Postinor 2,40.0,1,0.41,32
5303,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",16,Ciprotab-TN Tablets x10,10.0,Emzolyn Cough Syrup Adult,6.0,26,0.49,48
5304,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",17,Gentamicin Eye/Ear Drop,9.0,Bonababe Syrup,,,0.55,35
5305,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",18,Omefast 20mg Capsules x14,9.0,NGC Cough Syrup (Adult) x100ml,,,0.4,61
5306,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",19,Neofylin Cough Syrup,8.0,Gestid 200ml Suspension,,,0.53,39
5307,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",20,Pocco Amlodipine 10mg Tablets x28,8.0,Coartem 80/480mg Tablets x6,30.0,3,0.5,39
5308,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",21,Amlong 10mg Tablets x30,8.0,Aboniki Balm,,,0.41,23
5309,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",22,Apetabone Tonic,8.0,Nospamin Drops,3.0,37,0.32,82
5310,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",23,Syr Astymin x200ml,6.0,Amatem 80/480 Softgel x6,,,0.54,16
5311,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",24,Fleming 1000mg x14,6.0,Ciprotab 500mg Tablets x14,,,0.4,44
5312,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",25,Zolat 100mg/5ml Suspension x20ml,6.0,Mycoten V Cream,,,0.29,94
5313,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",26,Emzolyn Cough Syrup Adult,6.0,Fleming 625mg x14,,,0.38,59
5314,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",27,Oceanic Cod Liver Oil 1000mg Capsules x30,6.0,Zentel 200mg Tablets x2,,,0.4,31
5315,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",28,Emzolyn Cough Syrup Child,6.0,Ampiclox (Unbranded) 500mg Capsules x100,,,0.24,98
5316,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",29,Flagyl 4% 60ml Suspension,6.0,Neofylin Cough Syrup,8.0,19,0.42,47
5317,"""704d894d-82e6-4f33-8f8a-7fdaec5b6c33""",30,Mycoten 20g Cream,6.0,Syrup Paracetamol 125mg/5ml (Emzor),,,0.47,40
5318,"""70de8fed-42db-4b86-ad26-d35f3910d975""",1,Amatem 80/480 Softgel x6,70.0,Zentel 200mg Tablets x2,,,0.4,31
5319,"""70de8fed-42db-4b86-ad26-d35f3910d975""",2,Gestid Tablets x20,48.0,Lonart 20/120mg 60ml Suspension,5.0,58,0.41,57
5320,"""70de8fed-42db-4b86-ad26-d35f3910d975""",3,Emzor Paracetamol 500mg Tablets x96,45.0,Coartem 80/480mg Tablets x6,2.0,91,0.5,39
5321,"""70de8fed-42db-4b86-ad26-d35f3910d975""",4,Pyrantrin Tablet x6,44.0,Amatem 80/480 Softgel x6,70.0,1,0.54,16
5322,"""70de8fed-42db-4b86-ad26-d35f3910d975""",5,Lonart DS 80/480mg Tablets x6,40.0,Broncholyte 4mg/5ml Elixir x100ml,10.0,34,0.37,81
5323,"""70de8fed-42db-4b86-ad26-d35f3910d975""",6,Syrup Paracetamol 125mg/5ml (Emzor),39.0,Glucophage 500mg Tablets x30,3.0,89,0.32,79
5324,"""70de8fed-42db-4b86-ad26-d35f3910d975""",7,Ors G Oral,27.0,Fleming 1000mg x14,3.0,75,0.33,78
5325,"""70de8fed-42db-4b86-ad26-d35f3910d975""",8,Em-Vit-C 100ml Syrup,25.0,Cenox Tablets x10,,,0.37,54
5326,"""70de8fed-42db-4b86-ad26-d35f3910d975""",9,Camosunate Children 150mg/50mg Tablets (1-6years) x6,24.0,Erythromicin 500mg tablets,5.0,60,0.28,64
5327,"""70de8fed-42db-4b86-ad26-d35f3910d975""",10,Clartem (DS) 80/480mg Tablets x6,24.0,Ciprotab 500mg Tablets x14,14.0,17,0.4,44
5328,"""70de8fed-42db-4b86-ad26-d35f3910d975""",11,Tab Paracetamol (M&B) 500mg x96,21.0,Brustan-N 100mg/5ml Suspension x100ml,19.0,14,0.53,28
5329,"""70de8fed-42db-4b86-ad26-d35f3910d975""",12,Ciprotab 500mg Tablets x10,20.0,Lonart DS 80/480mg Tablets x6,40.0,5,0.51,27
5330,"""70de8fed-42db-4b86-ad26-d35f3910d975""",13,Bonababe Syrup,20.0,Menthodex Syrup,3.0,79,0.37,63
5331,"""70de8fed-42db-4b86-ad26-d35f3910d975""",14,Brustan-N 100mg/5ml Suspension x100ml,19.0,Actifed Tablets,,,0.29,72
5332,"""70de8fed-42db-4b86-ad26-d35f3910d975""",15,Arenax Plus Forte 80/480mg Tablets x6,19.0,Pyrantrin Tablet x6,44.0,4,0.43,38
5333,"""70de8fed-42db-4b86-ad26-d35f3910d975""",16,Camosunate 300mg/100mg (7-13years),15.0,Gestid 200ml Suspension,6.0,49,0.53,39
5334,"""70de8fed-42db-4b86-ad26-d35f3910d975""",17,Ciprotab 500mg Tablets x14,14.0,Ciprotab 500mg Tablets x10,20.0,12,0.39,37
5335,"""70de8fed-42db-4b86-ad26-d35f3910d975""",18,Clartem 20/120mg Tablets x24,14.0,Tab Glucophage 1000mg,3.0,71,0.25,89
5336,"""70de8fed-42db-4b86-ad26-d35f3910d975""",19,Strepsils (Original) x24,14.0,NCP Antiseptic Liquid 100ml,11.0,27,0.29,97
5337,"""70de8fed-42db-4b86-ad26-d35f3910d975""",20,Klovinal Pessary 500/100mg 1 X 6 Pessary,14.0,Astyfer Tonic x200ml,3.0,74,0.38,72
5338,"""70de8fed-42db-4b86-ad26-d35f3910d975""",21,Robb Balm (Bottle),13.0,Gaviscon Suspension 200ml,5.0,59,0.27,101
5339,"""70de8fed-42db-4b86-ad26-d35f3910d975""",22,Methylated Spirit (Moko) x200ml,12.0,Amoxil (Beecham) 500mg Capsules,4.0,62,0.24,82
5340,"""70de8fed-42db-4b86-ad26-d35f3910d975""",23,De-Deon's Syrup 280ml,12.0,Flucor Day Capsules,2.0,101,0.32,82
5341,"""70de8fed-42db-4b86-ad26-d35f3910d975""",24,Silverbird Eucalyptus Oil,12.0,Cenox Tablets x14,,,0.31,68
5342,"""70de8fed-42db-4b86-ad26-d35f3910d975""",25,Artequick 62.5/375mg Tablets x4,11.0,Beehive Balsam Cough Syrup x200ml,5.0,56,0.25,108
5343,"""70de8fed-42db-4b86-ad26-d35f3910d975""",26,Fleming 625mg x14,11.0,Camosunate Children 150mg/50mg Tablets (1-6years) x6,24.0,9,0.43,31
5344,"""70de8fed-42db-4b86-ad26-d35f3910d975""",27,NCP Antiseptic Liquid 100ml,11.0,Amoxil 250mg Capsules (Beecham) x100,2.0,94,0.26,122
5345,"""70de8fed-42db-4b86-ad26-d35f3910d975""",28,M&B Paracetamol Syrup 1 X 60ml Bottle,11.0,Lokmal QS Combi,8.0,41,0.32,61
5346,"""70de8fed-42db-4b86-ad26-d35f3910d975""",29,Flagyl 4% 60ml Suspension,11.0,Fleming 625mg x14,11.0,26,0.38,59
5347,"""70de8fed-42db-4b86-ad26-d35f3910d975""",30,Panadol (Regular) 500mg 10x10,10.0,De-Deon's Syrup 280ml,12.0,23,0.36,53
5348,"""710ba16d-3f48-401e-b318-eef8d71844ab""",1,Postinor 2,102.0,Lokmal QS Combi,71.0,4,0.32,61
5349,"""710ba16d-3f48-401e-b318-eef8d71844ab""",2,Gold Circle (Old) x24,86.0,Neofylin Cough Syrup,12.0,83,0.42,47
5350,"""710ba16d-3f48-401e-b318-eef8d71844ab""",3,Postpill 150mcg Tablet,84.0,Gascol Suspension x150ml,13.0,69,0.32,85
5351,"""710ba16d-3f48-401e-b318-eef8d71844ab""",4,Lokmal QS Combi,71.0,EmVite Multivitamin Syrup x100ml,7.0,148,0.29,82
5352,"""710ba16d-3f48-401e-b318-eef8d71844ab""",5,Amatem 80/480 Softgel x6,67.0,Ascochew Vitamin C (Orange),12.0,81,0.16,63
5353,"""710ba16d-3f48-401e-b318-eef8d71844ab""",6,Emzor Paracetamol 500mg Tablets x96,60.0,Coflin Expectorant x100ml,10.0,98,0.45,53
5354,"""710ba16d-3f48-401e-b318-eef8d71844ab""",7,menthodex,50.0,Loratadine (Afrab) Syrup 60ml,13.0,75,0.35,74
5355,"""710ba16d-3f48-401e-b318-eef8d71844ab""",8,Cotton wool 100g,49.0,Swidar 500/25mg x3,23.0,27,0.4,42
5356,"""710ba16d-3f48-401e-b318-eef8d71844ab""",9,Zentel 200mg Tablets x2,43.0,Methylated Spirit (Moko) x200ml,6.0,170,0.35,51
5357,"""710ba16d-3f48-401e-b318-eef8d71844ab""",10,Aboniki Balm,39.0,Tutolin Children Cough Syrup x100ml,,,0.24,75
5358,"""710ba16d-3f48-401e-b318-eef8d71844ab""",11,Lofnac Plus Tablets x10,36.0,Tutolin Expectorant x100ml,11.0,95,0.35,74
5359,"""710ba16d-3f48-401e-b318-eef8d71844ab""",12,Cream Skineal x15g,35.0,Lonart 20/120mg 60ml Suspension,13.0,68,0.41,57
5360,"""710ba16d-3f48-401e-b318-eef8d71844ab""",13,Lofnac Tablets x10,35.0,Aboniki Balm,39.0,10,0.41,23
5361,"""710ba16d-3f48-401e-b318-eef8d71844ab""",14,Fire Xtra Condoms x3,34.0,Coflin Cough Linctus x100ml,14.0,58,0.37,66
5362,"""710ba16d-3f48-401e-b318-eef8d71844ab""",15,Funbact A 30g Cream,33.0,Clartem 20/120mg Tablets x24,3.0,252,0.22,40
5363,"""710ba16d-3f48-401e-b318-eef8d71844ab""",16,Ceftriaxone 1g Injection + WFI,33.0,Benylin Original 100ml Syrup,4.0,213,0.11,112
5364,"""710ba16d-3f48-401e-b318-eef8d71844ab""",17,M&B Paracetamol Syrup 1 X 60ml Bottle,31.0,Menthodex Syrup,14.0,57,0.37,63
5365,"""710ba16d-3f48-401e-b318-eef8d71844ab""",18,Tab Paracetamol (M&B) 500mg x96,29.0,Cotton Wool 300g,16.0,48,0.09,75
5366,"""710ba16d-3f48-401e-b318-eef8d71844ab""",19,Gestid Tablets x20,29.0,Ors G Oral,7.0,164,0.36,46
5367,"""710ba16d-3f48-401e-b318-eef8d71844ab""",20,Lonart DS 80/480mg Tablets x6,28.0,Panadol (Regular) 500mg 10x10,12.0,80,0.42,66
5368,"""710ba16d-3f48-401e-b318-eef8d71844ab""",21,Bonababe Syrup,27.0,Tab Mixagrip,1.0,378,0.23,137
5369,"""710ba16d-3f48-401e-b318-eef8d71844ab""",22,Syrup Paracetamol 125mg/5ml (Emzor),26.0,Postpill 150mcg Tablet,84.0,3,0.4,41
5370,"""710ba16d-3f48-401e-b318-eef8d71844ab""",23,Em-Vit-C 100ml Syrup,26.0,Bunto Blood Caps x100,6.0,175,0.28,76
5371,"""710ba16d-3f48-401e-b318-eef8d71844ab""",24,Tab Sudrex 500mg/30mg,26.0,Emgyl 200mg/5ml Suspension 60ml,4.0,222,0.23,98
5372,"""710ba16d-3f48-401e-b318-eef8d71844ab""",25,Gestid 200ml Suspension,25.0,Cotton wool 100g,49.0,8,0.1,45
5373,"""710ba16d-3f48-401e-b318-eef8d71844ab""",26,ORS + Zinc x1 ,25.0,Pectol x50,3.0,257,0.19,122
5374,"""710ba16d-3f48-401e-b318-eef8d71844ab""",27,Swidar 500/25mg x3,23.0,Alabukun (Powder)  - 1x10 Pack,8.0,128,0.31,100
5375,"""710ba16d-3f48-401e-b318-eef8d71844ab""",28,Kacham Caplets x20,23.0,Procold Tablet x25,1.0,373,0.26,128
5376,"""710ba16d-3f48-401e-b318-eef8d71844ab""",29,Omefast 20mg Capsules x14,22.0,Gestid 100ml Suspension,21.0,30,0.28,68
5377,"""710ba16d-3f48-401e-b318-eef8d71844ab""",30,Gestid 100ml Suspension,21.0,Lofnac Plus Tablets x10,36.0,11,0.29,62
5378,"""728dee62-87a3-42bb-9cd5-f501e347c718""",1,Ciprotab 500mg Tablets x14,50.0,Coflin Cough Linctus x100ml,,,0.37,66
5379,"""728dee62-87a3-42bb-9cd5-f501e347c718""",2,Tab Paracetamol (M&B) 500mg x96,41.0,NCP Antiseptic Liquid 100ml,,,0.29,97
5380,"""728dee62-87a3-42bb-9cd5-f501e347c718""",3,Lonart DS 80/480mg Tablets x6,31.0,Ciprotab 500mg Tablets x10,,,0.39,37
5381,"""728dee62-87a3-42bb-9cd5-f501e347c718""",4,Ibucap x20,26.0,Omega H3 Capsules x30,8.0,27,0.28,103
5382,"""728dee62-87a3-42bb-9cd5-f501e347c718""",5,Amatem 80/480 Softgel x6,25.0,Broncholyte 4mg/5ml Elixir x100ml,3.0,61,0.37,81
5383,"""728dee62-87a3-42bb-9cd5-f501e347c718""",6,Aboniki Balm,19.0,Artequick 62.5/375mg Tablets x4,,,0.43,48
5384,"""728dee62-87a3-42bb-9cd5-f501e347c718""",7,Oceanic Cod Liver Oil 1000mg Capsules x30,18.0,Silverbird Eucalyptus Oil,,,0.3,107
5385,"""728dee62-87a3-42bb-9cd5-f501e347c718""",8,M&B Paracetamol Syrup 1 X 60ml Bottle,18.0,Astyfer Tonic x200ml,,,0.38,72
5386,"""728dee62-87a3-42bb-9cd5-f501e347c718""",9,Cream Skineal x15g,17.0,Ciprotab 500mg Tablets x14,50.0,1,0.4,44
5387,"""728dee62-87a3-42bb-9cd5-f501e347c718""",10,Funbact A 30g Cream,16.0,Tutolin Expectorant x100ml,2.0,77,0.35,74
5388,"""728dee62-87a3-42bb-9cd5-f501e347c718""",11,Amalar 500/25mg Tablets x3,16.0,Bunto Blood Caps x100,,,0.28,76
5389,"""728dee62-87a3-42bb-9cd5-f501e347c718""",12,De-Deon's Syrup 280ml,16.0,Coflin Expectorant x100ml,8.0,26,0.45,53
5390,"""728dee62-87a3-42bb-9cd5-f501e347c718""",13,Babyrex Baby Mixture x60ml,15.0,M&B Paracetamol Syrup 1 X 60ml Bottle,18.0,8,0.39,35
5391,"""728dee62-87a3-42bb-9cd5-f501e347c718""",14,Postinor 2,14.0,Meprasil x20,,,0.19,54
5392,"""728dee62-87a3-42bb-9cd5-f501e347c718""",15,Tab Brustan-N,14.0,P-Alaxin 40/320mg Tablets x9,,,0.42,62
5393,"""728dee62-87a3-42bb-9cd5-f501e347c718""",16,Ascochew Vitamin C (White),13.0,NGC Cough Syrup (Adult) x100ml,,,0.4,61
5394,"""728dee62-87a3-42bb-9cd5-f501e347c718""",17,Glucophage 500mg Tablets x30,13.0,De-Deon's Syrup 280ml,16.0,12,0.36,53
5395,"""728dee62-87a3-42bb-9cd5-f501e347c718""",18,Emzor Paracetamol 500mg Tablets x96,11.0,Tab Paracetamol (M&B) 500mg x96,41.0,2,0.38,23
5396,"""728dee62-87a3-42bb-9cd5-f501e347c718""",19,Bonduretic Tablets x100,11.0,Neofylin Cough Syrup,9.0,23,0.42,47
5397,"""728dee62-87a3-42bb-9cd5-f501e347c718""",20,Fluzole 50mg Tablet,11.0,Neurogesic Ointment 35g,4.0,48,0.29,89
5398,"""728dee62-87a3-42bb-9cd5-f501e347c718""",21,Bonababe Syrup,10.0,Amatem 80/480 Softgel x6,25.0,5,0.54,16
5399,"""728dee62-87a3-42bb-9cd5-f501e347c718""",22,Ciprogem 500mg x10,10.0,Glucophage 500mg Tablets x30,13.0,17,0.32,79
5400,"""728dee62-87a3-42bb-9cd5-f501e347c718""",23,Neofylin Cough Syrup,9.0,Neurovite Forte Tablet x100,2.0,76,0.16,120
5401,"""728dee62-87a3-42bb-9cd5-f501e347c718""",24,Brustan-N 100mg/5ml Suspension x100ml,8.0,Tutolin Children Cough Syrup x100ml,2.0,78,0.24,75
5402,"""728dee62-87a3-42bb-9cd5-f501e347c718""",25,Methylated Spirit (Moko) x200ml,8.0,Camosunate Adult 300/100mg Tablets x12,,,0.35,72
5403,"""728dee62-87a3-42bb-9cd5-f501e347c718""",26,Coflin Expectorant x100ml,8.0,Lokmal QS Combi,3.0,56,0.32,61
5404,"""728dee62-87a3-42bb-9cd5-f501e347c718""",27,Omega H3 Capsules x30,8.0,Tab Brustan-N,14.0,15,0.4,23
5405,"""728dee62-87a3-42bb-9cd5-f501e347c718""",28,Fleming 625mg x14,7.0,Fleming 228.5mg/5ml Suspension,,,0.28,81
5406,"""728dee62-87a3-42bb-9cd5-f501e347c718""",29,Loratadine (Afrab) Syrup 60ml,7.0,Omefast 20mg Capsules x14,,,0.19,82
5407,"""728dee62-87a3-42bb-9cd5-f501e347c718""",30,Astymin Capsules x20,7.0,Lonart 20/120mg 60ml Suspension,7.0,31,0.41,57
5408,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",1,Postinor 2,112.0,Gestid 200ml Suspension,,,0.53,39
5409,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",2,Postpill 150mcg Tablet,100.0,Postinor 2,112.0,1,0.41,32
5410,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",3,Tab Paracetamol (M&B) 500mg x96,59.0,Kiss Condoms,4.0,87,0.33,115
5411,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",4,Brustan-N 100mg/5ml Suspension x100ml,43.0,Loratyn 10mg Tablets x100,5.0,67,0.31,107
5412,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",5,Lokmal QS Combi,40.0,Bonababe Syrup,,,0.55,35
5413,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",6,Pyrantrin Tablet x6,40.0,Camosunate 300mg/100mg (7-13years),,,0.4,52
5414,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",7,Ciprotab 500mg Tablets x14,37.0,Camosunate Children 150mg/50mg Tablets (1-6years) x6,10.0,47,0.43,31
5415,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",8,Funbact A 30g Cream,36.0,Emzor Paracetamol 500mg Tablets x96,20.0,27,0.42,36
5416,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",9,Ciprotab 500mg Tablets x10,33.0,Pyrantrin Tablet x6,40.0,6,0.43,38
5417,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",10,Coartem 80/480mg Tablets x6,30.0,Cream Skineal x15g,,,0.41,56
5418,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",11,Methylated Spirit (Moko) x200ml,30.0,Lonart 20/120mg 60ml Suspension,,,0.41,57
5419,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",12,Swidar 500/25mg x3,30.0,Lofnac Gel 30g,12.0,41,0.31,85
5420,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",13,Cenpain Night,30.0,Zolat 100mg/5ml Suspension x20ml,14.0,39,0.29,66
5421,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",14,Tab Vega 100,30.0,Lonart DS 80/480mg Tablets x6,10.0,44,0.51,27
5422,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",15,Zolat 200mg Tablets x2,30.0,Emzolyn Cough Syrup Adult,,,0.49,48
5423,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",16,Amatem 20/120mg x24 Softgels,30.0,Panadol Extra,5.0,73,0.54,65
5424,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",17,Hydrogen Peroxide 100ml ,30.0,Actifed Tablets,,,0.29,72
5425,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",18,D-Koff 100ml Expectorant ,30.0,Em-Vit-C 100ml Syrup,,,0.44,34
5426,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",19,Gascol Suspension x150ml,25.0,Tribotan Child,20.0,30,0.37,83
5427,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",20,Tab Sudrex 500mg/30mg,24.0,Artequick 62.5/375mg Tablets x4,10.0,45,0.43,48
5428,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",21,Visita Plus 30g Cream,24.0,Zolat 200mg Tablets x2,30.0,15,0.27,63
5429,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",22,Mycoten Pessary,24.0,Funbact A 30g Cream,36.0,8,0.43,34
5430,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",23,P-Alaxin 40/320mg Tablets x9,23.0,Menthodex Syrup,8.0,58,0.37,63
5431,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",24,Lonart 20/120mg Tablets x24,23.0,Amatem 80/480 Softgel x6,,,0.54,16
5432,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",25,Piriton Expectorant Adult,21.0,Zentel 200mg Tablets x2,,,0.4,31
5433,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",26,Omeprazole 20mg Capsules x14,21.0,Coartem 80/480mg Tablets x6,30.0,10,0.5,39
5434,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",27,Emzor Paracetamol 500mg Tablets x96,20.0,Brustan-N 100mg/5ml Suspension x100ml,43.0,4,0.53,28
5435,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",28,Fleming 625mg x14,20.0,Astyfer Tonic x200ml,,,0.38,72
5436,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",29,Fleming 1000mg x14,20.0,Panadol (Regular) 500mg 10x10,,,0.42,66
5437,"""7293862c-de98-4ef5-b07d-63c32e08adcb""",30,Tribotan Child,20.0,Coflin Expectorant x100ml,,,0.45,53
5438,"""72d85136-5b62-48d2-a677-c5b10e091f2a""",1,Ibucap x20,29.0,Moko GV,4.0,72,0.16,83
5439,"""72d85136-5b62-48d2-a677-c5b10e091f2a""",2,Tab Boska x20,25.0,Methylated Spirit (Moko) x200ml,2.0,86,0.35,51
5440,"""72d85136-5b62-48d2-a677-c5b10e091f2a""",3,Tab Paracetamol (M&B) 500mg x96,22.0,Bunto Blood Caps x100,2.0,87,0.28,76
5441,"""72d85136-5b62-48d2-a677-c5b10e091f2a""",4,Amatem 80/480 Softgel x6,20.0,Pyrantrin Tablet x6,19.0,5,0.43,38
5442,"""72d85136-5b62-48d2-a677-c5b10e091f2a""",5,Pyrantrin Tablet x6,19.0,NGC Cough Syrup (Child) x100ml,9.0,32,0.34,72
5443,"""72d85136-5b62-48d2-a677-c5b10e091f2a""",6,Camosunate Children 150mg/50mg Tablets (1-6years) x6,16.0,Moko Iodine,3.0,80,0.16,80
5444,"""72d85136-5b62-48d2-a677-c5b10e091f2a""",7,Lofnac Tablets x10,16.0,Emcap Syrup 60ml,6.0,51,0.11,101
5445,"""72d85136-5b62-48d2-a677-c5b10e091f2a""",8,Shal'artem 80/480mg Tablets x6,16.0,Amalar 500/25mg Tablets x3,15.0,10,0.23,30
5446,"""72d85136-5b62-48d2-a677-c5b10e091f2a""",9,Lonart DS 80/480mg Tablets x6,15.0,Broncholyte 4mg/5ml Elixir x100ml,5.0,61,0.37,81
5447,"""72d85136-5b62-48d2-a677-c5b10e091f2a""",10,Amalar 500/25mg Tablets x3,15.0,Emzolyn Cough Syrup Child,6.0,49,0.41,64
5448,"""72d85136-5b62-48d2-a677-c5b10e091f2a""",11,M&B Paracetamol Syrup 1 X 60ml Bottle,15.0,De-Deon's Syrup 280ml,14.0,16,0.36,53
5449,"""72d85136-5b62-48d2-a677-c5b10e091f2a""",12,Postpill 150mcg Tablet,15.0,Bunto blood Tonic x300ml,2.0,89,0.28,74
5450,"""72d85136-5b62-48d2-a677-c5b10e091f2a""",13,Bond Paracetamol 500mg Tablets x96,15.0,NGC Cough Syrup (Adult) x100ml,6.0,47,0.4,61
5451,"""72d85136-5b62-48d2-a677-c5b10e091f2a""",14,Solotone Tab x30,15.0,Coflin Expectorant x100ml,9.0,30,0.45,53
