,location_id,rank,true product,true product's sales,predicted product,predicted product's true sales,predicted product's true rank
8179,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",18,Cenpain Night,8.0,Lofnac Tablets x10,8.0,24
8180,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",19,Cream Skineal x15g,8.0,Cotton Wool 300g,2.0,156
8181,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",20,Tab Paracetamol (M&B) 500mg x96,8.0,Fire Xtra Condoms x3,,
8182,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",21,Neofylin Cough Syrup,8.0,Em-Vit-C 100ml Syrup,7.0,25
8183,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",22,menthodex,8.0,Tab Sudrex 500mg/30mg,6.0,33
8184,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",23,Pocco Amlodipine 10mg Tablets x28,8.0,Gold circle flex,5.0,42
8185,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",24,Lofnac Tablets x10,8.0,Cotton wool 100g,3.0,103
8186,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",25,Em-Vit-C 100ml Syrup,7.0,Alabukun (Powder)  - 1x10 Pack,2.0,148
8187,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",26,Amatem 80/480 Softgel x6,7.0,menthodex,8.0,22
8188,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",27,Artequick 62.5/375mg Tablets x4,7.0,Coflin Cough Linctus x100ml,6.0,32
8189,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",28,Durex Fetherlite  x3,7.0,Lofnac Plus Tablets x10,14.0,3
8190,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",29,Fire Xtacy Condoms x3,7.0,Clartem (DS) 80/480mg Tablets x6,12.0,5
8191,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",30,Neoskin Triple Action Cream 30g,7.0,Felvin 20mg Capsules x100,2.0,170
8192,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",31,Coflin Expectorant x100ml,6.0,Postinor 2,1.0,184
8193,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",32,Coflin Cough Linctus x100ml,6.0,Artequick 62.5/375mg Tablets x4,7.0,27
8194,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",33,Tab Sudrex 500mg/30mg,6.0,Zentel 200mg Tablets x2,2.0,138
8195,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",34,Tutolin Expectorant x100ml,6.0,Gestid 200ml Suspension,5.0,37
8196,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",35,D-Koff 100ml Expectorant ,6.0,Babyrex Baby Mixture x60ml,4.0,54
8197,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",36,Camosunate Children 150mg/50mg Tablets (1-6years) x6,5.0,Zolat 100mg/5ml Suspension x20ml,,
8198,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",37,Gestid 200ml Suspension,5.0,Amalar 500/25mg Tablets x50,4.0,44
8199,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",38,Lonart DS 80/480mg Tablets x6,5.0,Tutolin Children Cough Syrup x100ml,10.0,11
8200,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",39,Panadol (Regular) 500mg 10x10,5.0,Daravit Capsules x30,4.0,47
8201,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",40,Allergin 5mg/5ml Syrup 60ml,5.0,Gestid Tablets x20,4.0,63
8202,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",41,Arenax Plus Forte 80/480mg Tablets x6,5.0,Arthemed 80/480mg Tablets x6,18.0,1
8203,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",42,Gold circle flex,5.0,Amatem 80/480 Softgel x6,7.0,26
8204,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",43,Emzoclox Suspension 100ml,4.0,Lonart DS 80/480mg Tablets x6,5.0,38
8205,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",44,Amalar 500/25mg Tablets x50,4.0,Menthodex Syrup,2.0,120
8206,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",45,Tab Loxagyl 400mg,4.0,Tab Paracetamol (M&B) 500mg x96,8.0,20
8207,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",46,Gold Circle (Old) x24,4.0,P-alaxin TS 120/960mg Tablets x3,3.0,95
8208,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",47,Daravit Capsules x30,4.0,Syringe 5ml,2.0,155
8209,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",48,Brustan-N 60ml Syrup,4.0,Fire Xtacy Condoms x3,7.0,29
8210,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",49,Methylated Spirit (Moko) x200ml,4.0,NGC Cough Syrup (Adult) x100ml,13.0,4
8211,"""69efb765-d33a-4ec9-bc37-f77e120d0352""",50,Ascochew Vitamin C (White),4.0,Tribotan Child,1.0,240
8212,"""69f80254-47e9-40ac-9e07-282a67ab868f""",1,Pyrantrin Tablet x6,97.0,Zolat 100mg/5ml Suspension x20ml,10.0,83
8213,"""69f80254-47e9-40ac-9e07-282a67ab868f""",2,Amatem 80/480 Softgel x6,66.0,Lonart 20/120mg 60ml Suspension,8.0,104
8214,"""69f80254-47e9-40ac-9e07-282a67ab868f""",3,Postpill 150mcg Tablet,54.0,Biocoten Cream,11.0,72
8215,"""69f80254-47e9-40ac-9e07-282a67ab868f""",4,Robb Balm (Bottle),54.0,Pyrantrin Tablet x6,97.0,1
8216,"""69f80254-47e9-40ac-9e07-282a67ab868f""",5,Postinor 2,53.0,Diabetmin 500mg Tablets x100,4.0,190
8217,"""69f80254-47e9-40ac-9e07-282a67ab868f""",6,Panda Paracetamol 15ml Drops,46.0,Actifed Tablets,12.0,63
8218,"""69f80254-47e9-40ac-9e07-282a67ab868f""",7,Ibasunate 40/320mg Softgels x9,44.0,Camosunate 300mg/100mg (7-13years),30.0,16
8219,"""69f80254-47e9-40ac-9e07-282a67ab868f""",8,Omeprazole 20mg Capsules x14,43.0,Zentel 200mg Tablets x2,14.0,47
8220,"""69f80254-47e9-40ac-9e07-282a67ab868f""",9,Brustan-N 100mg/5ml Suspension x100ml,41.0,Zolat 200mg Tablets x2,11.0,77
8221,"""69f80254-47e9-40ac-9e07-282a67ab868f""",10,5% Dextrose saline 500ml x1,40.0,Loratyn 10mg Tablets x100,4.0,177
8222,"""69f80254-47e9-40ac-9e07-282a67ab868f""",11,Normal saline 1 X 500ml Pack,40.0,Ampiclox 250mg/5ml Suspension ×100ml,8.0,103
8223,"""69f80254-47e9-40ac-9e07-282a67ab868f""",12,Tab Sudrex 500mg/30mg,38.0,Postinor 2,53.0,5
8224,"""69f80254-47e9-40ac-9e07-282a67ab868f""",13,Clartem 20/120mg Tablets x24,35.0,Ciprotab 500mg Tablets x14,12.0,60
8225,"""69f80254-47e9-40ac-9e07-282a67ab868f""",14,Lonart DS 80/480mg Tablets x6,32.0,Gestid 200ml Suspension,8.0,99
8226,"""69f80254-47e9-40ac-9e07-282a67ab868f""",15,Zoxine DS 80/480mg Tablets x6,31.0,Klovinal Pessary 500/100mg 1 X 6 Pessary,7.0,129
8227,"""69f80254-47e9-40ac-9e07-282a67ab868f""",16,Camosunate 300mg/100mg (7-13years),30.0,Lofnac Gel 30g,4.0,197
8228,"""69f80254-47e9-40ac-9e07-282a67ab868f""",17,Ciprobon 500mg Caplets x10,27.0,Cenox Tablets x10,14.0,51
8229,"""69f80254-47e9-40ac-9e07-282a67ab868f""",18,Neoskin Triple Action Cream 30g,27.0,Amoxil (Beecham) 500mg Capsules,1.0,293
8230,"""69f80254-47e9-40ac-9e07-282a67ab868f""",19,Bonababe Syrup,25.0,Lonart DS 80/480mg Tablets x6,32.0,14
8231,"""69f80254-47e9-40ac-9e07-282a67ab868f""",20,Emzor Paracetamol 500mg Tablets x96,24.0,Menthodex Syrup,13.0,54
8232,"""69f80254-47e9-40ac-9e07-282a67ab868f""",21,Camosunate Children 150mg/50mg Tablets (1-6years) x6,23.0,Ciprotab 500mg Tablets x10,15.0,43
8233,"""69f80254-47e9-40ac-9e07-282a67ab868f""",22,Clartem (DS) 80/480mg Tablets x6,22.0,Amatem 20/120mg x24 Softgels,13.0,58
8234,"""69f80254-47e9-40ac-9e07-282a67ab868f""",23,Ibuprofen (Afrab) Syrup,22.0,Fleming 625mg x14,12.0,62
8235,"""69f80254-47e9-40ac-9e07-282a67ab868f""",24,Coflin Cough Linctus x100ml,21.0,Camosunate Children 150mg/50mg Tablets (1-6years) x6,23.0,21
8236,"""69f80254-47e9-40ac-9e07-282a67ab868f""",25,Glucophage 500mg Tablets x30,21.0,Piriton triple action syrup for children,4.0,179
8237,"""69f80254-47e9-40ac-9e07-282a67ab868f""",26,ABF-3 Cream 20g,20.0,Em-Vit-C 100ml Syrup,18.0,33
8238,"""69f80254-47e9-40ac-9e07-282a67ab868f""",27,Zoxine 20/120mg Tablets x24,20.0,Glucophage 500mg Tablets x30,21.0,25
8239,"""69f80254-47e9-40ac-9e07-282a67ab868f""",28,Amatem  20/120mg x18 Softgels,20.0,Artequick 62.5/375mg Tablets x4,10.0,79
8240,"""69f80254-47e9-40ac-9e07-282a67ab868f""",29,Pyrantrin 15ml Suspension,19.0,Syr Astymin x200ml,5.0,160
8241,"""69f80254-47e9-40ac-9e07-282a67ab868f""",30,Ocefix 100mg/5ml Suspension x100ml,19.0,Clartem 20/120mg Tablets x24,35.0,13
8242,"""69f80254-47e9-40ac-9e07-282a67ab868f""",31,Nixoderm 15g Cream,19.0,Tribotan Child,13.0,52
8243,"""69f80254-47e9-40ac-9e07-282a67ab868f""",32,Arenax Plus Forte 80/480mg Tablets x6,19.0,Emzor Paracetamol 500mg Tablets x96,24.0,20
8244,"""69f80254-47e9-40ac-9e07-282a67ab868f""",33,Em-Vit-C 100ml Syrup,18.0,Cenox Tablets x14,12.0,69
8245,"""69f80254-47e9-40ac-9e07-282a67ab868f""",34,Visita Plus 30g Cream,18.0,Erythromicin 500mg tablets,6.0,141
8246,"""69f80254-47e9-40ac-9e07-282a67ab868f""",35,Emtrim 50ml Suspension,18.0,Astyfer Tonic x200ml,8.0,100
8247,"""69f80254-47e9-40ac-9e07-282a67ab868f""",36,Kold Time Inhaler x6,18.0,Ocefix 200mg Tablets x10,,
8248,"""69f80254-47e9-40ac-9e07-282a67ab868f""",37,Chest and Lungs Tablet,18.0,Nomoretic Tablets x100,11.0,75
8249,"""69f80254-47e9-40ac-9e07-282a67ab868f""",38,Coartem 80/480mg Tablets x6,17.0,Funbact A 30g Cream,17.0,39
8250,"""69f80254-47e9-40ac-9e07-282a67ab868f""",39,Funbact A 30g Cream,17.0,Visita Plus 30g Cream,18.0,34
8251,"""69f80254-47e9-40ac-9e07-282a67ab868f""",40,Tab Brustan-N,16.0,Strepsils (Orange + Vitamin C) x24,6.0,138
8252,"""69f80254-47e9-40ac-9e07-282a67ab868f""",41,EmVite Multivitamin Syrup x100ml,16.0,Doxycap 100mg Capsules x100,2.0,249
8253,"""69f80254-47e9-40ac-9e07-282a67ab868f""",42,Ebecef 1g Injection x1,16.0,Cream Skineal x15g,11.0,71
8254,"""69f80254-47e9-40ac-9e07-282a67ab868f""",43,Ciprotab 500mg Tablets x10,15.0,Perilon 5mg Tablets x100,2.0,254
8255,"""69f80254-47e9-40ac-9e07-282a67ab868f""",44,Polygel 200ml Suspension ,15.0,De-Deon's Syrup 150ml,4.0,191
8256,"""69f80254-47e9-40ac-9e07-282a67ab868f""",45,Zimilat 625mg Tablets x14,15.0,Clofenac 100mg Tablets x100,2.0,264
8257,"""69f80254-47e9-40ac-9e07-282a67ab868f""",46,Xasten 1mg Tablets x100,15.0,Fleming 1000mg x14,3.0,218
8258,"""69f80254-47e9-40ac-9e07-282a67ab868f""",47,Zentel 200mg Tablets x2,14.0,Pregnacare Original Tablets x30,5.0,165
8259,"""69f80254-47e9-40ac-9e07-282a67ab868f""",48,Gentamicin Eye/Ear Drop,14.0,Postpill 150mcg Tablet,54.0,3
8260,"""69f80254-47e9-40ac-9e07-282a67ab868f""",49,Tab Boska x20,14.0,Bonababe Syrup,25.0,19
8261,"""69f80254-47e9-40ac-9e07-282a67ab868f""",50,Clartem 60ml Suspension,14.0,Neo-Presol Acne/After Shave Lotion 25ml,6.0,144
8262,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",1,Pyrantrin Tablet x6,35.0,Really Xtra Tablets x10,,
8263,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",2,Curefenac 50mg,20.0,Emzor Paracetamol 500mg Tablets x96,,
8264,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",3,Amoxil Unbranded 250mg Capsules x100,13.0,Panadol Extra,8.0,6
8265,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",4,Syrup Paracetamol 125mg/5ml (Emzor),10.0,Amoxil Unbranded 250mg Capsules x100,13.0,3
8266,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",5,Tuxil D Children Cough Syrup,10.0,Bonababe Syrup,,
8267,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",6,Panadol Extra,8.0,Kiss Condoms,,
8268,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",7,Curefenac 100mg,8.0,Funbact A 30g Cream,,
8269,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",8,Raferon 200ml Syrup (Big),5.0,Danacid Tablets x96,4.0,13
8270,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",9,Ciprotab 500mg Tablets x14,4.0,Em-Vit-C 100ml Syrup,,
8271,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",10,Astyfer Capsules x30,4.0,Emzolyn Cough Syrup Adult,,
8272,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",11,K-Y Jelly 50g,4.0,Brustan-N 100mg/5ml Suspension x100ml,,
8273,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",12,Biocoten Cream,4.0,Curefenac 100mg,8.0,7
8274,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",13,Danacid Tablets x96,4.0,Exiplon Adult Cough Syrup 100ml ,,
8275,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",14,Antallerge 10ml Eye drop,4.0,Gestid 200ml Suspension,,
8276,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",15,Raferon (Small Size) 100ml Suspension,4.0,Tab Brustan-N,,
8277,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",16,Robb Inhaler x12,2.0,Levofem Tablets,,
8278,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",17,Bunto Blood Tonic 100ml,2.0,Babyrex Baby Mixture x60ml,,
8279,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",18,Glucophage 500mg Tablets x30,2.0,Amatem 80/480 Softgel x6,,
8280,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",19,Cyprivite 100ml Syrup,2.0,Piriton triple action syrup for children,,
8281,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",20,Atenolol 100mg (Pocco),2.0,Camosunate Children 150mg/50mg Tablets (1-6years) x6,,
8282,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",21,,,Coartem 80/480mg Tablets x6,,
8283,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",22,,,Cap Ampiclox 500mg (Beecham),,
8284,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",23,,,Chemiron Capsules,,
8285,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",24,,,Pyrantrin Tablet x6,35.0,1
8286,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",25,,,Cypri Gold Capsule x30,,
8287,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",26,,,Lonart DS 80/480mg Tablets x6,,
8288,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",27,,,Camosunate 300mg/100mg (7-13years),,
8289,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",28,,,Bond Vitamin C 100mg Tablets x1000 (White),,
8290,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",29,,,Amoxicillin (Unbranded) 500mg Capsules x100,,
8291,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",30,,,Syrup Paracetamol 125mg/5ml (Emzor),10.0,4
8292,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",31,,,P-Alaxin 40/320mg Tablets x9,,
8293,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",32,,,Cream Skineal x15g,,
8294,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",33,,,Panda Paracetamol 15ml Drops,,
8295,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",34,,,Postpill 150mcg Tablet,,
8296,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",35,,,Cenpain Night,,
8297,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",36,,,Piriton Expectorant Adult,,
8298,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",37,,,Loratyn 10mg Tablets x100,,
8299,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",38,,,Emzor Paracetamol Drop 100mg/ml 15ml,,
8300,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",39,,,Meyer's B-Complex Tabs x100,,
8301,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",40,,,Dr Meyer's Becombion 150ml Syrup,,
8302,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",41,,,Postinor 2,,
8303,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",42,,,Amatem  20/120mg x18 Softgels,,
8304,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",43,,,Emzolyn Cough Syrup Child,,
8305,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",44,,,Cypri Gold 100ml Syrup,,
8306,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",45,,,Tuxil D Adult 100ml Cough Syrup,,
8307,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",46,,,Erythromycin Suspension (Unbranded),,
8308,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",47,,,Livolin Forte Capsules x30,,
8309,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",48,,,Alabukun (Powder)  - 1x10 Pack,,
8310,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",49,,,Lofnac Plus Tablets x10,,
8311,"""6aa36c8e-3589-487e-ad93-612580f74e9b""",50,,,PT Strip,,
8312,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",1,Menthodex Syrup,43.0,Tutolin Expectorant x100ml,1.0,284
8313,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",2,Tab Paracetamol (M&B) 500mg x96,35.0,Coflin Cough Linctus x100ml,7.0,50
8314,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",3,Amatem 80/480 Softgel x6,32.0,Ascochew Vitamin C (Orange),18.0,8
8315,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",4,Postinor 2,30.0,Bunto Blood Caps x100,2.0,170
8316,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",5,Lonart DS 80/480mg Tablets x6,20.0,Meprasil x20,,
8317,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",6,Emzor Paracetamol 500mg Tablets x96,20.0,Omega H3 Capsules x30,1.0,235
8318,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",7,Ibucap Forte Capsule x10,20.0,Menthodex Syrup,43.0,1
8319,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",8,Ascochew Vitamin C (Orange),18.0,Lonart 20/120mg 60ml Suspension,7.0,51
8320,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",9,Cenox Tablets x10,17.0,Coflin Expectorant x100ml,,
8321,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",10,Pyrantrin Tablet x6,15.0,NGC Cough Syrup (Adult) x100ml,,
8322,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",11,Babyrex Baby Mixture x60ml,15.0,Pyrantrin Tablet x6,15.0,10
8323,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",12,Lofnac Plus Tablets x10,15.0,Procold Tablet x25,,
8324,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",13,Em-Vit C 100mg (Coloured) Tablets x100,15.0,Tutolin Children Cough Syrup x100ml,1.0,285
8325,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",14,Methylated Spirit (Moko) x200ml,14.0,Moko Iodine,,
8326,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",15,Imodium 2mg Capsules x6,14.0,Broncholyte 4mg/5ml Elixir x100ml,4.0,105
8327,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",16,Flucamed 50mg Capsules x3,13.0,Neofylin Cough Syrup,5.0,85
8328,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",17,Cenox Tablets x14,13.0,Artequick 62.5/375mg Tablets x4,6.0,57
8329,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",18,Zentel 200mg Tablets x2,12.0,Postinor 2,30.0,4
8330,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",19,Lonart 20/120mg Tablets x24,12.0,Aboniki Balm,12.0,21
8331,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",20,Diabetmin 500mg Tablets x100,12.0,Lokmal QS Combi,8.0,38
8332,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",21,Aboniki Balm,12.0,Astymin Capsules x20,,
8333,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",22,Cap Ampiclox 500mg (Beecham),11.0,Silverbird Eucalyptus Oil,4.0,106
8334,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",23,Astyfer Tonic x200ml,11.0,De-Deon's Syrup 280ml,9.0,31
8335,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",24,Zolat 100mg/5ml Suspension x20ml,11.0,Lonart DS 80/480mg Tablets x6,20.0,5
8336,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",25,Lofnac Tablets x10,11.0,Ciprotab 500mg Tablets x10,3.0,113
8337,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",26,Em-Vit-C 100ml Syrup,10.0,Ibucap Forte Capsule x10,20.0,7
8338,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",27,Cream Skineal x15g,10.0,Glucophage 500mg Tablets x30,9.0,35
8339,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",28,Postpill 150mcg Tablet,10.0,Astyfer Tonic x200ml,11.0,23
8340,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",29,Tuxil N Adult Cough Syrup,10.0,Primpex DS 960mg Tablets x10,1.0,245
8341,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",30,Amatem 20/120mg x24 Softgels,10.0,Amalar 500/25mg Tablets x3,6.0,59
8342,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",31,De-Deon's Syrup 280ml,9.0,Pocco Amlodipine 5mg Tablets x28,6.0,65
8343,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",32,Calcimax Tablets x30,9.0,NGC Cough Syrup (Child) x100ml,,
8344,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",33,Biocine 100ml Syrup,9.0,Fleming 457mg/5ml Suspension,4.0,101
8345,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",34,Benylin Dry Cough 100ml Syrup,9.0,Neurovite Forte Tablet x100,2.0,194
8346,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",35,Glucophage 500mg Tablets x30,9.0,Flucor Day Capsules,3.0,139
8347,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",36,Ciprobon 500mg Caplets x10,9.0,M&B Paracetamol Syrup 1 X 60ml Bottle,6.0,63
8348,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",37,Ascorex Expectorant x100ml,8.0,Betaman x30,2.0,203
8349,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",38,Lokmal QS Combi,8.0,Mycoten V Cream,1.0,243
8350,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",39,Effervescent Vitamin C,8.0,Ciprotab 500mg Tablets x14,3.0,114
8351,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",40,Ampiclox (Unbranded) 500mg Capsules x100,8.0,Fleming 228.5mg/5ml Suspension,3.0,137
8352,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",41,Bunto blood Tonic x300ml,8.0,Tab Paracetamol (M&B) 500mg x96,35.0,2
8353,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",42,Pyrantrin 15ml Suspension,8.0,Camosunate 300mg/100mg (7-13years),1.0,231
8354,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",43,Ferrotogen Tonic 200ml,8.0,Emcap Syrup 60ml,4.0,110
8355,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",44,Swibetic 5/500mg x30 Tablet,8.0,Solotone Tab x30,,
8356,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",45,Polyfort 200ml Suspension,8.0,Robb Inhaler x12,3.0,122
8357,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",46,Amatem  20/120mg x12 Softgels,8.0,Astyfer Capsules x30,,
8358,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",47,Dabur Herbal Toothpaste 140g,8.0,Methylated Spirit (Moko) x200ml,14.0,14
8359,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",48,Loratadine (Afrab) Syrup 60ml,7.0,Oceanic Cod Liver Oil 1000mg Capsules x30,,
8360,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",49,Panadol Extra,7.0,Pyrantrin 15ml Suspension,8.0,42
8361,"""6ad3e9e2-4ed6-45f0-8eee-e7173c38728f""",50,Coflin Cough Linctus x100ml,7.0,Cofmix Junior Syrup x100ml,,
8362,"""6b08ac15-2003-46b6-ae8b-997a8f480659""",1,Amatem 80/480 Softgel x6,7.0,Panadol (Regular) 500mg 10x10,2.0,28
8363,"""6b08ac15-2003-46b6-ae8b-997a8f480659""",2,Postpill 150mcg Tablet,6.0,Emgyl 200mg/5ml Suspension 60ml,1.0,77
8364,"""6b08ac15-2003-46b6-ae8b-997a8f480659""",3,Lonart DS 80/480mg Tablets x6,5.0,Ors G Oral,,
8365,"""6b08ac15-2003-46b6-ae8b-997a8f480659""",4,Zentel 200mg Tablets x2,5.0,M&B Paracetamol Syrup 1 X 60ml Bottle,2.0,33
8366,"""6b08ac15-2003-46b6-ae8b-997a8f480659""",5,Coflin Expectorant x100ml,4.0,Em-Vit-C 100ml Syrup,2.0,22
8367,"""6b08ac15-2003-46b6-ae8b-997a8f480659""",6,Funbact A 30g Cream,4.0,Aboniki Balm,2.0,30
8368,"""6b08ac15-2003-46b6-ae8b-997a8f480659""",7,Tab Sudrex 500mg/30mg,4.0,Swidar 500/25mg x3,,
8369,"""6b08ac15-2003-46b6-ae8b-997a8f480659""",8,Fiesta (Ultra Thin) Condom x3,4.0,Lofnac Plus Tablets x10,,
8370,"""6b08ac15-2003-46b6-ae8b-997a8f480659""",9,Arthemed 80/480mg Tablets x6,4.0,Tab Paracetamol (M&B) 500mg x96,3.0,12
8371,"""6b08ac15-2003-46b6-ae8b-997a8f480659""",10,Ciprotab 500mg Tablets x10,3.0,Babyrex Baby Mixture x60ml,,
8372,"""6b08ac15-2003-46b6-ae8b-997a8f480659""",11,Gestid 200ml Suspension,3.0,Felvin 20mg Capsules x100,1.0,110
